 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 30 353 10 1 ZTF_r 608442123715 0 2.2663 177.919 9.86672 26.1876 1.03844e-05 0.0264832 0.11251 1.52976e-05 480 30. 0.046515 0.051955 19.7655 26.1876 3 2458362.9421296 353120237 1 17.5592964342109 49.2159508179211 0.396877092035856 1.00429505698427 40.9846035376947 89.2263457241494 0.462426617000848 1.04125848811467 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 31 353 10 1 ZTF_r 608457893715 0 2.0157 178.96 9.6711 26.1849 8.9464e-06 0.0244246 0.126524 1.32195e-05 477 30. 0.045234 0.048288 19.8895 26.1849 1 2458362.9578935 353120237 1 -27.8890719622015 47.8494174671165 -0.648354021690547 0.978661499663825 -178.875690005268 90.306619544084 -1.99409997825399 1.0429813153052 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 32 353 10 1 ZTF_g 608499663715 0 2.433 97.8952 9.60753 26.1639 2.45067e-05 0.0372412 -0.0075031 4.49609e-05 395 30. 0.054025 0.058458 19.7689 26.1639 1 2458362.9996644 353120137 1 -56.7218296821327 55.6750950790558 -1.1332978509026 0.996954725636039 -117.454989571829 89.4068984673454 -1.3225607610977 1.1040532017623 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 33 353 10 1 ZTF_r 609495313715 0 2.2496 172.421 10.0673 26.1496 1.15314e-05 0.0278928 0.119624 1.70299e-05 479 30. 0.046097 0.057641 19.725 26.1496 3 2458363.9953125 353120237 1 -45.5152521193276 46.7890784079653 -1.08209966535553 1.08007037936625 -71.1852073074784 84.6594936538817 -0.846504516874615 1.04235372131803 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 34 353 10 1 ZTF_g 609517843715 0 2.4904 93.9525 13.9429 26.1278 3.40071e-05 0.038151 -0.0333415 7.1576e-05 310 30. 0.047771 0.059895 19.2768 26.1278 3 2458364.0178472 353120137 1 12.5936924549269 76.5803809002125 0.182932286334788 1.03431460455463 62.0973352030405 121.784570953863 0.513329101040895 1.09845822954319 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 35 353 10 1 ZTF_g 610474403715 0 2.2697 89.5841 7.53142 26.0906 2.00013e-05 0.0351144 -0.031816 3.3371e-05 433 30. 0.050133 0.061005 20.0738 26.0906 3 2458364.9744097 353120137 1 32.085044518045 39.2082025683866 0.910291555690606 1.06279409506305 59.1070671156218 65.5966701061109 0.907136848823394 1.08708114255366 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 36 353 10 1 ZTF_r 610512083715 0 2.128 170.549 8.23868 26.1419 9.7053e-06 0.0256231 0.113306 1.42966e-05 479 30. 0.042388 0.049696 20.0204 26.1419 3 2458365.0120833 353120237 1 15.8144232506145 39.7841158857948 0.442179340608553 0.996987982425843 90.1354155841388 75.9013460583012 1.19553193067656 1.03884499321614 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 37 353 10 1 ZTF_g 611460983715 0 2.1539 93.5099 5.76007 26.1292 1.6565e-05 0.0335414 -0.0444949 2.5182e-05 474 30. 0.052023 0.06092 20.4416 26.1292 1 2458365.9609838 353120137 1 -6.07944460242106 27.0652206867498 -0.249865982421566 1.07511760874762 -25.1959905073597 47.6044512473251 -0.532842755003947 1.06523861924019 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 38 353 10 1 ZTF_g 611478813715 0 2.3194 94.1695 5.71771 26.1562 1.70251e-05 0.0337687 -0.0628129 2.62834e-05 467 30. 0.048944 0.056691 20.3768 26.1562 3 2458365.9788194 353120137 1 -3.83053752476505 30.9606347351023 -0.137627324280677 0.901850259723266 6.90130076386718 53.0637392468058 0.130932752199437 1.06501329495766 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 39 353 10 1 ZTF_r 611502603715 0 2.2317 179.82 6.29904 26.1827 7.7735e-06 0.0230179 0.119525 1.14982e-05 481 30. 0.043146 0.054316 20.3386 26.1827 1 2458366.0026042 353120237 1 -21.2393051551002 31.4580938369748 -0.751039367561377 1.0473127474214 0.301463686404508 55.4426236893763 0.00547402055460955 1.05139149505698 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 40 353 10 1 ZTF_g 612462843715 0 2.5545 94.2268 4.70364 26.164 1.65759e-05 0.033684 -0.0753295 2.48728e-05 478 30. 0.056984 0.077908 20.4718 26.164 3 2458366.9628472 353120137 1 -41.6316325175195 25.9943480940441 -1.78155531891057 1.21058194141274 -34.1288714024718 43.2822094790398 -0.793830345736112 1.06030223383047 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 41 353 10 1 ZTF_r 612513193715 0 1.837 179.57 5.97614 26.194 7.7912e-06 0.0229898 0.115478 1.15144e-05 481 30. 0.04858 0.057177 20.5109 26.194 3 2458367.0131944 353120237 1 8.35844101202653 28.7122042620754 0.323827366504097 1.43824441126582 2.79895364989536 56.0862109916203 0.0502405977145781 1.03718368165947 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 42 353 10 1 ZTF_g 613476903715 0 2.0338 93.7691 4.20747 26.135 9.8568e-06 0.0259644 -0.051818 1.46845e-05 482 30. 0.051352 0.056473 20.863 26.135 3 2458367.9769097 353120137 1 10.0646645171242 19.2726326534014 0.580915628742988 1.11509957660608 42.3315339991221 34.8109987659398 1.22422914673292 1.06476613759334 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
