 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 29 521 4 3 ZTF_g 675483041515 0 2.3134 110.388 4.6682 26.1427 1.94359e-05 0.0321984 -0.0801722 2.60375e-05 381 30. 0.060726 0.063664 20.571 26.1427 1 2458429.983044 521120115 1 -14.2884902416136 20.6304888734249 -0.770427230218543 1.01744072303319 -30.7687571580537 36.6462774598809 -0.845269660518788 1.04208805471819 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 30 521 4 3 ZTF_r 675522171515 0 2.0149 206.438 6.41603 26.1169 1.51317e-05 0.0281952 0.107676 2.01706e-05 380 30. 0.06157 0.055153 20.2587 26.1169 1 2458430.0221759 521120215 1 -59.6237431537492 26.7638706962625 -2.47813587846954 1.10467826144406 -208.829868388464 51.7074414721707 -4.0658818843361 1.03365033064252 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 31 521 4 3 ZTF_g 678482191515 0 2.6803 112.062 5.36581 26.1522 2.86522e-05 0.0387352 -0.0633598 3.98105e-05 370 30. 0.07171 0.063844 20.2913 26.1522 1 2458432.9821991 521120115 1 -0.995973840196529 27.3839856228766 -0.0404581550623186 1.09043714510959 -68.6750060140172 44.4113521912531 -1.55675368390041 1.05954541203081 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 32 521 4 3 ZTF_r 678538341515 0 2.7302 207.897 7.3463 26.1002 1.60932e-05 0.0291196 0.120211 2.14623e-05 382 30. 0.059407 0.0594 19.9816 26.1002 1 2458433.0383449 521120215 1 -23.6652941710411 37.0653612434666 -0.710229114247413 1.04645964152591 -11.807561526229 61.445153289409 -0.193458482827221 1.07373299888153 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 33 521 4 3 ZTF_g 684498581515 0 2.0813 116.903 5.00931 26.1846 1.43188e-05 0.0277264 -0.0466479 1.95607e-05 379 30. 0.053556 0.063475 20.7019 26.1846 1 2458438.998588 521120115 1 31.083881876187 19.8280385103946 1.74385470435125 1.19807423584729 2.33195386207727 34.9126795337555 0.0672437560467755 1.05258976421601 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 34 1515 10 3 ZTF_g 685498813915 0 1.8424 113.753 5.24828 26.0698 1.22511e-05 0.0265643 -0.068638 1.68105e-05 379 30. 0.054067 0.055186 20.6093 26.0698 2 2458439.9988194 1515140139 1 -26.1459785465752 19.5880683249085 -1.48480045302736 0.928248747786704 -27.5832596431351 38.1732051803355 -0.727448333265367 1.04382305480357 1.34879905450385 18.2790004730225 0.0879999995231628 6.79500007629395 0.393999993801117 2458439.998819 2460736.863947 0
 35 521 4 3 ZTF_g 685499271515 0 1.8823 101.586 4.74772 26.0516 1.58829e-05 0.0292316 -0.0758072 2.13346e-05 383 30. 0.053338 0.055097 20.6921 26.0516 1 2458439.9992708 521120115 1 -12.2911272494922 17.8933369898872 -0.764108753351411 0.988208746936969 -26.8914699137043 34.2025403244138 -0.791537273371679 1.03964880967355 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 36 521 4 3 ZTF_r 685556331515 0 1.289 158.593 9.89198 25.8299 1.91554e-05 0.0315549 0.1052 2.54384e-05 379 30. 0.07754 0.093945 19.8188 25.8299 1 2458440.056331 521120215 1 -26.2110564613866 35.6990327065934 -0.816738218226789 1.06111904028124 -26.6318916791619 77.5097621856401 -0.345908157190189 1.0342930461249 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 37 1515 10 3 ZTF_r 685556793915 0 1.598 155.838 10.7062 25.9795 2.26692e-05 0.0355569 0.119884 3.07577e-05 374 30. 0.049591 0.069191 19.7692 25.9795 2 2458440.056794 1515120239 1 -29.850726087761 34.9171044019268 -0.950980209306563 1.03223738572393 114.951789752533 74.3435848990378 1.55663729193876 1.0291776046016 0.845416230923293 17.6080001831055 0.0869999974966049 6.70499992370605 0.409999996423721 2458449.956956 2459256.833079 0
 38 521 4 3 ZTF_g 687518801515 0 2.1589 106.312 4.80997 26.0868 1.97776e-05 0.0326546 -0.051788 2.68966e-05 381 30. 0.056633 0.052304 20.6201 26.0868 1 2458442.0188079 521120115 1 -68.9169279439409 19.1453732702192 -4.00421025040713 1.0428250495295 -58.4479027225198 34.0881707528202 -1.72615753238336 1.04956133336082 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
