obs_id,target_name,s_ra,s_dec,instrument_name,filters,proposal_id,proposal_pi,obs_title,t_min,t_max,t_exptime,calib_level,dataproduct_type
ibu938010,DARK,177.1446886443,19.48889688672,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55888.07266542824,55888.09498001157,1800.0,3,image
ibu93m010,BIAS,148.8486552293,69.01842651912,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55975.23424521991,55975.235715243056,0.0,3,image
ifcu09ulq,JUPITER-MAPS,115.2409114246,21.59902874032,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61020.323553553244,61020.32390077546,30.0,3,image
ifcu10v6q,JUPITER-MAPS,115.2342731873,21.60026998668,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61020.39136616898,61020.39171296296,30.0,3,image
ifcu13wiq,JUPITER-MAPS,115.2149994968,21.60387031673,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61020.58751172454,61020.58785891204,30.0,3,image
ifcu16y1q,JUPITER-MAPS,115.1956184445,21.6074854271,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61020.78365763889,61020.78400482639,30.0,3,image
ifcu12w6q,JUPITER-MAPS,115.221436039,21.60266855371,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61020.522129861114,61020.52247704861,30.0,3,image
ibu93n010,DARK,190.5797386026,2.892312480078,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55975.25324579861,55975.294530405095,1800.0,3,image
ibu90w010,DARK,11.52479251184,41.88755432142,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55936.155675497685,55936.177990474534,1800.0,3,image
ibu90u010,BIAS,11.61230998835,41.87723209919,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55935.36159417824,55935.36306420139,0.0,3,image
ibu90x010,DARK,11.60450407157,41.84052098808,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55936.2942866088,55936.31660158565,1800.0,3,image
ibu90z010,DARK,11.7248222981,41.97649598808,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55938.01421736111,55938.03653197917,1800.0,3,image
ibu919010,DARK,56.13423092787,2.235052716252,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55877.301530983794,55877.328371145835,1800.0,3,image
ifcu17ycq,JUPITER-MAPS,115.1891355474,21.60869349806,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61020.84902800926,61020.84937519676,30.0,3,image
ifcu11vmq,JUPITER-MAPS,115.227860615,21.60146844101,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61020.45674799768,61020.45709521991,30.0,3,image
ifk818050,BD+60-1753,261.2178853305,60.43079048218,WFC3/UVIS,F275W,17906,"Calamida, Annalisa",HST/WFC3 Observations for Cross-Mission Flux Calibration,61010.85725725695,61010.86659741898,2.0,3,image
ifcu21bfq,JUPITER-MAPS,115.1630815788,21.61354271129,WFC3/UVIS,F275W,17843,"Simon, Amy",Hubble 2020: Outer Planet Atmospheres Legacy (OPAL) Program,61021.11055578704,61021.110902974535,30.0,3,image
ibu91a010,DARK,11.63716898839,41.98682098808,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55938.35415957176,55938.37647418981,1800.0,3,image
ibu930010,DARK,180.6995869486,-1.459969963845,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55883.19742207176,55883.21973707176,1800.0,3,image
ibu969010,DARK,10.99315660874,41.40966349063,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55906.5129900463,55906.53530462963,1800.0,3,image
ibu968010,DARK,10.98925269558,41.16788015729,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55905.37595300926,55905.398267592594,1800.0,3,image
ibu970010,DARK,10.97310622428,41.45703849063,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55906.89314039352,55906.91545501157,1800.0,3,image
ifml05x6q,JUPITER-78-INGRESS,116.5975524173,21.32211372837,WFC3/UVIS,F275W,18055,"Wong, Michael H.",Simultaneous mapping of ammonia on Jupiter with Juno and HST/WFC3,60999.73237283565,60999.732720023145,30.0,3,image
ifqj10030,GD-71,88.11565866153,15.88576098691,WFC3/UVIS,F275W,17960,"Mack, Jennifer",WFC3 UVIS Photometry,61021.54996539352,61021.565121875,11.0,3,image
ifml04vmq,JUPITER-78-PJ,116.6076866783,21.31956957096,WFC3/UVIS,F275W,18055,"Wong, Michael H.",Simultaneous mapping of ammonia on Jupiter with Juno and HST/WFC3,60999.40534725694,60999.405694444446,30.0,3,image
ifeb4ghtq,DARK,224.3545662819,71.65814309549,WFC3/UVIS,F275W,17669,"Pidgeon, Aidan J",WFC3 UVIS CCD Daily Monitor Part 3,60997.20240763889,60997.20241334491,0.5,2,image
ibu972010,DARK,11.34723913918,41.45444682396,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55907.510478206015,55907.532793171296,1800.0,3,image
idc74av2q,DARK,47.0181573987,26.36296551694,WFC3/UVIS,F275W,14531,"Bourque, Matthew K.",WFC3 UVIS Daily Monitor A,57814.001734143516,57814.00173984954,0.5,2,image
ibu90j010,DARK,38.14790045126,37.38719861052,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55928.521878935186,55928.54831388889,1800.0,3,image
ibu973010,DARK,11.30701539832,41.46786904618,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55908.50792040509,55908.53023503472,1800.0,3,image
ibu975010,DARK,150.1482622999,2.201770941292,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55909.840675231484,55909.862989814814,1800.0,3,image
ifeb4ghuq,DARK,224.3545662819,71.65814309549,WFC3/UVIS,F275W,17669,"Pidgeon, Aidan J",WFC3 UVIS CCD Daily Monitor Part 3,60997.204074305555,60997.20408001157,0.5,2,image
ifeb4ghvq,DARK,149.995930114,1.980304832035,WFC3/UVIS,F275W,17669,"Pidgeon, Aidan J",WFC3 UVIS CCD Daily Monitor Part 3,60997.205694675926,60997.21611149306,900.0,2,image
ifml06wgq,JUPITER-78-EGRESS,116.6016509961,21.32108843758,WFC3/UVIS,F275W,18055,"Wong, Michael H.",Simultaneous mapping of ammonia on Jupiter with Juno and HST/WFC3,60999.6015628125,60999.601910034726,30.0,3,image
iflu10muq,DARK,150.219298335,2.119199206024,WFC3/UVIS,F275W,17946,"Pidgeon, Aidan J",WFC3 UVIS CCD Daily Monitor Part 1,61005.714352083334,61005.724768900465,900.0,2,image
iflu10mtq,DARK,150.219298335,2.119199206024,WFC3/UVIS,F275W,17946,"Pidgeon, Aidan J",WFC3 UVIS CCD Daily Monitor Part 1,61005.689039467594,61005.68904521991,0.5,2,image
ibu94l010,DARK,102.8158403267,-6.920389245101,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55989.369102662036,55989.39141762732,1800.0,3,image
ibu94p010,DARK,53.15942593624,-27.78312659644,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55991.42832746528,55991.48522542824,1800.0,3,image
ibu981010,DARK,33.14747673789,0.4226555252579,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55912.56194818287,55912.5842628125,1800.0,3,image
ibu985010,BIAS,11.08196945073,41.29936071285,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55915.00702167824,55915.00849166667,0.0,3,image
ibu984010,DARK,28.58725739745,10.2883581374,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55914.44614965278,55914.46846427083,1800.0,3,image
iflu10msq,DARK,150.219298335,2.119199206024,WFC3/UVIS,F275W,17946,"Pidgeon, Aidan J",WFC3 UVIS CCD Daily Monitor Part 1,61005.68737283565,61005.687378553244,0.5,2,image
ifqj09030,GD-71,88.11565866396,15.8857609957,WFC3/UVIS,F275W,17960,"Mack, Jennifer",WFC3 UVIS Photometry,61021.484583564816,61021.49973966435,11.0,3,image
iffudo040,CLUTCH-TARGET-DO,150.0756865754,1.979399284504,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60995.0211346875,60995.035011886575,1060.0,3,image
iffudj040,CLUTCH-TARGET-DJ,150.0515869944,2.042143728948,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60992.86083356482,60992.87471076389,1060.0,3,image
ibu94x010,DARK,169.3286359981,-76.36093524327,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55996.0001096875,55996.02242465278,1800.0,3,image
ibu94w010,DARK,168.0516661941,-76.62908147645,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55995.88902190972,55995.91133653935,1800.0,3,image
ibu98j010,DARK,148.3922577735,85.45955162184,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56047.43964795139,56047.46196292824,1800.0,3,image
ibu98i010,BIAS,95.39447113656,-12.90732481657,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56047.35170072917,56047.35317071759,0.0,3,image
ibu98k010,DARK,322.4149974257,0.09152121499173,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56048.363976851855,56048.386291469906,1800.0,3,image
ibci020i0,GD153,194.2390509135,22.03221383055,WFC3/UVIS,F275W,11919,"Dressel, Linda L.",WFC3 UVIS PSF Wings,55279.5437278588,55279.544873576386,50.0,3,image
iffudu040,CLUTCH-TARGET-DU,150.0997857399,1.91665484006,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60995.542685416665,60995.55656261574,1060.0,3,image
iffudn040,CLUTCH-TARGET-DN,150.053802407,1.932596506726,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60994.69244244213,60994.706319641205,1060.0,3,image
iffudq040,CLUTCH-TARGET-DQ,150.0855207449,2.057574284504,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60992.01170170139,60992.025578900466,1060.0,3,image
iffudm040,CLUTCH-TARGET-DM,150.0493719985,2.151690951171,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60994.62704872685,60994.63318298611,1060.0,3,image
ibu96x010,DARK,261.2164422901,60.43595982778,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56026.05641809028,56026.07873306713,1800.0,3,image
ibu977010,DARK,11.26679207413,41.4812912684,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55910.36383483796,55910.38614945602,1800.0,3,image
icmdr40h0,SDSS-J235144.29+355542.6,357.9352417819,37.92857160747,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56994.24790162037,56994.25034363426,150.0,3,image
icmdr40c0,SDSS-J235144.29+355542.6,357.9337614547,37.92841198162,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56994.18208012731,56994.18609621528,225.0,3,image
icmdr4050,SDSS-J235144.29+355542.6,357.9345016184,37.9284917973,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56994.12029753472,56994.124313622684,225.0,3,image
icmdr30g0,SDSS-J181424.13+785402.9,273.602924604,78.901146743,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57298.29040957176,57298.29669417824,360.0,3,image
ibu9bq010,DARK,10.75941130996,41.40667262047,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56107.569348460645,56107.59166304398,1800.0,3,image
ibu9bp010,BIAS,10.79957173573,41.39325039825,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56107.2196071412,56107.221077118054,0.0,3,image
ibu9bt010,DARK,10.75929511505,41.32534484269,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56109.14383920139,56109.166153784725,1800.0,3,image
ibu9bs010,DARK,10.73927299965,41.37271984269,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56108.431484554574,56108.453798914365,1800.0,3,image
icmdr2050,SDSS-J155745.40+554609.7,239.4390996546,55.76929797383,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57170.759735381944,57170.763577777776,210.0,3,image
iffudr040,CLUTCH-TARGET-DR,150.0734711627,2.088946506726,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60995.34754652778,60995.35368075231,1060.0,3,image
iffudt040,CLUTCH-TARGET-DT,150.0833057491,2.167121506726,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60995.47729170139,60995.49116929398,1060.0,3,image
iffuds040,CLUTCH-TARGET-DS,150.0953553312,2.135749284504,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60995.41187542824,60995.425752627314,1060.0,3,image
iffudh040,CLUTCH-TARGET-DH,150.0417528248,1.963968728948,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60992.92626172454,60992.94013892361,1060.0,3,image
icmdr10f0,SDSS-J121405.11+453818.5,183.5206647006,45.63892106774,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57350.038061342595,57350.04364004629,360.0,3,image
icmdr10b0,SDSS-J121405.11+453818.5,183.5219858134,45.63818917318,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57350.01567693287,57350.01985520833,300.0,3,image
ibu98w010,DARK,73.80879775009,-70.36635174959,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56055.00009945602,56055.00389552084,200.0,3,image
ibu9cf010,DARK,33.14566607175,32.86898621843,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56122.088028819446,56122.11034378472,1800.0,3,image
ibu98x010,DARK,202.2794565473,-65.52839023058,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56055.03737943287,56055.05969440972,1800.0,3,image
iffudc040,CLUTCH-TARGET-DC,150.0176532438,2.026713173393,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60997.701319872685,60997.71519707176,1060.0,3,image
iffude040,CLUTCH-TARGET-DE,150.02748783,2.104888173393,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60997.76674799769,60997.780625196756,1060.0,3,image
iffudf040,CLUTCH-TARGET-DF,150.0154382479,2.136260395615,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60993.97291689815,60993.986794097225,1060.0,3,image
iffudb040,CLUTCH-TARGET-DB,149.9957694921,1.979910395615,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60997.24539394676,60997.259271145835,1060.0,3,image
ibu9cg010,DARK,162.8926614816,-21.16471920455,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56122.15694105324,56122.179255636576,1800.0,3,image
ibu990010,DARK,356.5721691335,-0.3523468848201,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55918.53323298611,55918.55554760417,1800.0,3,image
ibu994010,DARK,52.35614716332,31.21227374774,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55920.46882337963,55920.49113796296,1800.0,3,image
ibu995010,DARK,52.35614716332,31.21227374774,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55920.50037410879,55920.52268908565,1800.0,3,image
ibu996010,DARK,259.4956940797,67.90473164418,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55921.41141559028,55921.43373055555,1800.0,3,image
ibu999010,BIAS,54.60817204754,-35.60096702758,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55923.39729945602,55923.398769444444,0.0,3,image
iffung040,CLUTCH-TARGET-AG,149.811836161,2.043677062282,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60998.74817172454,60998.762048923614,1060.0,3,image
iffune040,CLUTCH-TARGET-AE,149.8096207486,2.153224284504,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60997.900671724536,60997.91454892361,1060.0,3,image
iffudg040,CLUTCH-TARGET-DG,150.0373224163,2.183063173393,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60992.99187503472,60993.005752627316,1060.0,3,image
iffund040,CLUTCH-TARGET-AD,149.7877365801,2.106421506726,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60997.83488429398,60997.84876188658,1060.0,3,image
icmdr0090,SDSS-J111127.30+395628.0,167.8631699618,39.94145332947,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57153.232466203706,57153.2359496875,240.0,3,image
ibu9ae010,DARK,53.16076572303,-27.78201173001,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56080.2387459838,56080.261060613426,1800.0,3,image
icmdr0050,SDSS-J111127.30+395628.0,167.8638153194,39.94113333333,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57153.16445694445,57153.16863487269,300.0,3,image
icmdr30a0,SDSS-J181424.13+785402.9,273.5975466139,78.9005836807,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57298.23172885417,57298.235397881945,195.0,3,image
icmdp90g0,SDSS-J111059.43-170954.1,167.7471389839,-17.16478221597,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57402.644370567126,57402.647686261575,226.0,3,image
icmdr3050,SDSS-J181424.13+785402.9,273.6002355441,78.90086522325,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57298.208638460645,57298.21317565972,270.0,3,image
icmdr20g0,SDSS-J155745.40+554609.7,239.4392071918,55.76871182985,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57170.889966863426,57170.892524456016,160.0,3,image
icmdr20c0,SDSS-J155745.40+554609.7,239.4389921111,55.76988411507,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57170.82360096065,57170.82761704861,225.0,3,image
icmdp90c0,SDSS-J111059.43-170954.1,167.7481503106,-17.16545689421,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57402.62064386574,57402.624659953704,225.0,3,image
icmdp9050,SDSS-J111059.43-170954.1,167.747644646,-17.16511955514,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,57402.55648869213,57402.55893070602,150.0,3,image
iffudz040,CLUTCH-TARGET-DZ,150.1074049133,2.104377062282,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60999.991250231484,61000.00512743056,1060.0,3,image
iffuhu040,CLUTCH-TARGET-HU,150.374444094,2.446918728948,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60995.673599849535,60995.68747704861,1060.0,3,image
iffuea040,CLUTCH-TARGET-EA,150.1292890818,2.15117984006,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61000.51465320602,61000.52853040509,1060.0,3,image
iffuht040,CLUTCH-TARGET-HT,150.3864936759,2.415546506726,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,60995.60819467593,60995.622071875,1060.0,3,image
icmdp80g0,SDSS-J072752.76+321416.1,111.9690641954,32.2379338195,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56914.14145358796,56914.145469675925,225.0,3,image
icmdp8050,SDSS-J072752.76+321416.1,111.9697415951,32.23779624663,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56914.052391006946,56914.05483302083,150.0,3,image
icmdp70d0,SDSS-J024854.96+334548.3,42.22845675298,33.7631897796,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56910.80023765047,56910.805121875,300.0,3,image
icmdp6090,SDSS-J210150.65-054550.9,315.460605322,-5.764498355653,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56968.296593831015,56968.300077314816,240.0,3,image
ibu9do010,DARK,11.70792469436,42.0161956784,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56147.666166006944,56147.688480983794,1800.0,3,image
iffueg040,CLUTCH-TARGET-EG,150.1533882461,2.088435395615,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61000.85207207176,61000.85820633102,1060.0,3,image
iffueh040,CLUTCH-TARGET-EH,150.1413386639,2.119807617837,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61001.56138912037,61001.57526631944,1060.0,3,image
iffuej040,CLUTCH-TARGET-EJ,150.1927261753,2.401138173393,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61001.63456061343,61001.640694444446,1060.0,3,image
iffuei040,CLUTCH-TARGET-EI,150.1632228324,2.166613173393,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61002.93518541667,61002.94906261574,1060.0,3,image
icmdp7050,SDSS-J024854.96+334548.3,42.2290880807,33.76345765168,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56910.71406875,56910.71824672454,300.0,3,image
icmdp7090,SDSS-J024854.96+334548.3,42.22971941398,33.76372552145,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56910.77625616898,56910.77973966435,240.0,3,image
icmdp60d0,SDSS-J210150.65-054550.9,315.4616358537,-5.76391731686,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56968.3205753125,56968.32545957176,300.0,3,image
ibu9dn010,BIAS,11.62013758736,42.0265206784,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56147.24978133102,56147.251251354166,0.0,3,image
ibu9dt010,DARK,333.2586471788,0.5216408731942,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56150.000078206016,56150.022392824074,1800.0,3,image
iffuek040,CLUTCH-TARGET-EK,150.1806765934,2.432510395615,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61001.88848394676,61001.902361493056,1060.0,3,image
iffufb040,CLUTCH-TARGET-FB,150.2146099274,2.447940951171,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61013.45064837963,61013.4645255787,1060.0,3,image
iffufc040,CLUTCH-TARGET-FC,150.2364940961,2.494743728948,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61013.58831061343,61013.6021878125,1060.0,3,image
iffuel040,CLUTCH-TARGET-EL,150.2025603455,2.479313173393,WFC3/UVIS,F275W,17802,"Kartaltepe, Jeyhan",CLUTCH: The COSMOS Legacy UV-Optical Treasury Campaign with Hubble,61001.9539005787,61001.96777815972,1060.0,3,image
ibu9ds010,DARK,333.2586348198,0.5217792111252,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56150.03162893518,56150.05394394676,1800.0,3,image
icmdp6050,SDSS-J210150.65-054550.9,315.4611205874,-5.764207835795,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56968.2326934838,56968.23687179398,300.0,3,image
icmdp50d0,SDSS-J172135.97+294016.0,260.4004882132,29.67110595953,WFC3/UVIS,F275W,13711,"Saha, Abhijit",Establishing a Network of Next Generation SED standards with DA White Dwarfs,56909.32046913195,56909.32535335648,300.0,3,image
