fits_file,center_ra_deg,center_dec_deg,radius_arcsec,tns_name,tns_ra_deg,tns_dec_deg,sep_arcsec,tns_type,tns_redshift,tns_discoverydate
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g63010_drz.fits,62.10149520348826,-47.88502646503493,119.37387306654897,2026ejg,62.101024916364,-47.893803905149,31.619172229869093,,,2026-02-24 01:09:26.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g64010_drz.fits,144.14394810128283,-63.9351888787192,119.34587055014315,2017cyy,144.150833,-63.948389,48.75181036328199,SN Ia,0.0098,2017-04-12 18:02:52.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g70010_drz.fits,227.3132986305196,-11.321710224804955,120.25478797736442,2017erp,227.311667,-11.334181,45.26271523911629,SN Ia,0.006174,2017-06-13 15:01:28.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g71010_drz.fits,112.04970338630358,-62.3602983575071,120.25478797737321,2020xyw,112.033417,-62.358031,28.398856334518065,SN Ia,0.010814,2020-10-22 16:41:01.824
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g72010_drz.fits,202.52098172949758,13.41358174178903,119.38830246674513,2021gvm,202.505101233,13.4111881762,56.27415347674189,SN II,0.0246,2021-03-21 06:27:01.728
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g74010_drz.fits,140.88194063186322,-23.171877543245262,119.37387306647965,2016gwl,140.86675,-23.16965,50.910607089648394,SN Ia,0.009,2016-10-02 22:09:07.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g76010_drz.fits,163.66626033565043,-21.06954384303261,120.24027326132489,2019dxd,163.6742599,-21.066968666667,28.427468843946052,SN II,0.01249,2019-04-24 07:46:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g77010_drz.fits,229.18342911002588,7.40395857547573,119.37387306656406,2020gb,229.176215653,7.39248815169,48.66553458067102,,,2020-01-04 12:34:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g81010_drz.fits,33.31907740405811,-7.673110587251845,119.38830246673204,2016hnk,33.319312,-7.661332,42.41117406043332,SN Ia,0.016,2016-10-27 11:22:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g84010_drz.fits,38.59205726007076,-10.84946080855883,119.37387306654597,2019jio,38.6003517384,-10.8453322159,32.877880181215005,,,2019-01-08 05:22:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g85010_drz.fits,170.9111830721856,-22.263288168775453,119.36030004763322,2025gc,170.916756027,-22.269212988,28.278274632971062,SN Ic,0.02731,2025-01-03 15:04:37.344
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g86010_drz.fits,157.3332824613093,29.49670577222398,120.25478797736699,2019np,157.341583,29.510639,56.50088591601123,SN Ia,0.00452,2019-01-09 15:57:35.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g87010_drz.fits,47.80954081429833,-8.474439751078501,119.38830246674594,2021adlr,47.799,-8.469561,41.43901271852889,SN II,0.029635,2021-11-04 10:46:33.600
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g88010_drz.fits,197.6467589800722,-4.475272580813239,119.36030004766938,2018agk,197.651555472,-4.48574127155,41.43276569465693,SN Ia,0.026128,2018-03-10 19:06:06.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g90010_drz.fits,183.0493802598988,13.242954872584022,120.24027326132992,2026acd,183.0531491,13.221751,77.46813012054419,SN Ia,0.00758,2026-01-14 12:55:23.808
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g90010_drz.fits,183.0493802598988,13.242954872584022,120.24027326132992,2021gno,183.042875,13.249181,31.9693903855286,SN Ib,0.006211,2021-03-20 05:38:54.240
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g92010_drz.fits,53.44816355534762,-19.4877492194053,120.25478797738003,2022yvw,53.4386677389,-19.491614026,35.10139265482835,SN IIb,0.0065,2022-10-27 22:06:48.096
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g92010_drz.fits,53.44816355534762,-19.4877492194053,120.25478797738003,2021aess,53.450583,-19.4957,29.77722209456158,SN IIn-pec,0.007,2021-11-14 06:33:54.720
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g94010_drz.fits,148.6201912958353,-25.704259721229736,120.26826983666666,2022crv,148.607958,-25.7031,39.90110725947308,SN Ib,0.008091,2022-02-19 04:30:59.616
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g95010_drz.fits,228.70242483203816,31.216489439548997,119.38830246677166,2022epu,228.691862,31.223633,41.459170076590546,SN Ic,0.031,2022-03-09 11:32:23.712
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g96010_drz.fits,253.5003206778808,-9.708241576619736,119.38830246680386,2025aaaj,253.4912172,-9.7036713,36.25205579957561,,,2025-10-06 02:39:27.002
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g96010_drz.fits,253.5003206778808,-9.708241576619736,119.38830246680386,2022esa,253.49,-9.70285,41.44821285871847,SN Ia-CSM,0.023,2022-03-12 14:40:50.880
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g96010_drz.fits,253.5003206778808,-9.708241576619736,119.38830246680386,2021unl,253.4963641,-9.7052057,17.792172556297288,,,2021-08-01 04:35:28.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g97010_drz.fits,218.1417358825344,-44.14554385838116,119.38830246671473,2017cbv,218.143417,-44.134094,41.447673736966784,SN Ia,0.003999,2017-03-10 04:06:14.000
