###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61108.283334  19.790  0.911    44   40 o  0   1.13 209.01746 -43.58608  6802.97  4636.03 2.39 2.21 -36.5 -0.437 18.13 19.28 04a61108o0115o
61108.305765 -20.185  1.414   -31   43 o  0   0.77 209.01746 -43.58608  6858.04  4714.36 2.37 2.18 -41.1 -0.440 18.15 19.27 04a61108o0162o
61108.312369  21.098  3.684    13   49 o  0   0.98 209.01746 -43.58608  6875.66  4599.00 2.39 2.20 -34.1 -0.458 18.16 19.32 04a61108o0176o
61109.258354 -18.190  0.548  -192  105 o  0   1.22 209.01746 -43.58608  6825.24  4666.12 2.13 2.00 -28.0 -0.456 17.03 17.56 04a61109o0551o
61109.259709  20.771  4.820    18   86 o  0   1.19 209.01746 -43.58608  6805.63  4627.61 2.17 2.03 -37.1 -0.469 17.39 17.73 04a61109o0554o
61109.262810 -20.365  2.551   -26   66 o  0   1.26 209.01746 -43.58608  6862.48  4703.98 2.16 2.06 -45.9 -0.453 17.40 18.07 04a61109o0560o
61109.272864  21.533  9.480     9   84 o  0   0.88 209.01746 -43.58608  6877.64  4594.56 2.25 2.03 -27.0 -0.462 17.47 18.24 04a61109o0581o
61109.988033  20.491  0.704    23   16 o  0   0.99 209.01746 -43.58608  3055.31  4774.81 2.22 1.98 -56.2 -0.438 19.17 20.13 03a61110o0544o
61109.990767 -21.705  2.048    -8   16 o  0   1.21 209.01746 -43.58608  3038.16  4735.85 2.18 1.98 -62.2 -0.436 19.19 20.16 03a61110o0550o
61109.995811  20.832  0.932    17   16 o  0   1.42 209.01746 -43.58608  3097.15  4815.41 2.22 2.06 -52.1 -0.432 19.22 20.17 03a61110o0561o
61110.022983 -21.426  1.674   -10   16 o  0   1.12 209.01746 -43.58608  3128.00  4696.71 2.16 1.89 -62.7 -0.431 19.24 20.15 03a61110o0617o
61111.225143  21.140  1.610    13   20 o  0   0.90 209.01746 -43.58608  2983.45  4855.72 2.14 2.03 -79.0 -0.430 19.01 20.48 04a61111o0482o
61111.228070  20.999  1.033    14   15 o  0   1.65 209.01746 -43.58608  2964.29  4816.99 2.14 1.97 -82.5 -0.425 19.03 20.48 04a61111o0488o
61111.234891 -24.115 21.400    -1   18 o  0   1.04 209.01746 -43.58608  3023.39  4895.89 2.19 1.99 -84.6 -0.426 19.05 20.44 04a61111o0502o
61111.244413  21.182  1.372    12   17 o  0   1.46 209.01746 -43.58608  3037.08  4784.84 2.09 1.99  87.4 -0.426 19.06 20.46 04a61111o0522o
61111.987117  21.272  1.429    11   16 o  0   0.64 209.01746 -43.58608  5709.01   292.51 2.27 2.01 -55.6 -0.407 19.44 20.77 03a61112o0538o
61111.990370 -21.971  2.261    -6   13 o  0   0.81 209.01746 -43.58608  5695.19   253.01 2.32 2.04 -53.4 -0.409 19.43 20.73 03a61112o0545o
61111.995508  22.882  4.857     3   12 o  0   1.56 209.01746 -43.58608  5749.64   332.63 2.24 1.99 -41.9 -0.413 19.42 20.67 03a61112o0556o
61112.004469  20.856  1.060    16   18 o  0   0.62 209.01746 -43.58608  5775.86   216.84 2.26 2.00 -42.8 -0.410 19.35 20.58 03a61112o0575o
61112.197514  22.334  4.235     4   18 c  0   1.04 209.01746 -43.58608  8917.29 10435.29 2.97 2.27 -77.2 -0.415 19.19 20.97 04a61112o0437c
61112.207076 -21.867  2.731    -6   18 c  0   0.86 209.01746 -43.58608  8896.41 10398.80 2.96 2.26 -77.1 -0.417 19.22 20.99 04a61112o0457c
61112.209823 -20.014  0.812   -36   29 c  0   1.01 209.01746 -43.58608  8958.60 10476.45 2.96 2.25 -76.6 -0.420 19.17 20.97 04a61112o0463c
