###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61105.141813  20.275  1.525    28   43 o  0   1.05 116.30992 -71.40390  9990.99  1670.90 2.62 2.27 -22.0 -0.395 18.41 19.24 04a61105o0107o
61106.135930  20.079  0.796    34   27 o  0   1.13 116.30992 -71.40390  4265.42  4942.33 2.20 2.02 -65.5 -0.432 18.53 19.50 04a61106o0295o
61106.138680  20.068  0.948    34   32 o  0   1.00 116.30992 -71.40390  4285.11  4980.49 2.33 2.14 -62.5 -0.464 18.48 19.46 04a61106o0301o
61106.149554  22.107  5.167     5   27 o  0   1.09 116.30992 -71.40390  4228.22  4904.44 2.21 2.01 -74.8 -0.416 18.51 19.49 04a61106o0324o
61106.156541  20.871  1.528    16   25 o  0   1.27 116.30992 -71.40390  4207.57  5020.89 2.23 2.06 -71.0 -0.418 18.51 19.48 04a61106o0339o
61106.868912  21.224  1.347    12   16 o  0   1.08 116.30992 -71.40390  4224.45  4954.57 2.53 2.35 -55.8 -0.396 19.06 20.17 03a61107o0279o
61106.871638 -20.240  0.521   -29   15 o  0   1.21 116.30992 -71.40390  4242.02  4991.33 2.47 2.30 -54.9 -0.395 19.06 20.18 03a61107o0285o
61106.878098  21.158  1.526    12   19 o  0   0.83 116.30992 -71.40390  4187.86  4912.13 2.57 2.36 -56.6 -0.396 19.03 20.18 03a61107o0299o
61106.888110  21.580  2.319     8   20 o  0   0.90 116.30992 -71.40390  4165.30  5026.67 2.72 2.51 -57.8 -0.396 18.97 20.15 03a61107o0321o
61109.135210  20.698  1.330    19   25 o  0   0.72 116.30992 -71.40390  8073.08  9047.05 2.21 2.08 -61.5 -0.446 18.93 20.30 04a61109o0288o
61109.138056  21.320  2.362    11   25 o  0   0.85 116.30992 -71.40390  8090.61  9087.84 2.31 2.13 -62.7 -0.438 18.91 20.25 04a61109o0294o
61109.143717  20.956  1.803    15   27 o  0   1.10 116.30992 -71.40390  8038.14  9006.39 2.19 2.02 -57.2 -0.441 18.83 20.00 04a61109o0306o
61109.153437  21.306  2.107    11   23 o  0   1.22 116.30992 -71.40390  8021.69  9121.85 2.08 1.97 -44.3 -0.417 18.73 20.13 04a61109o0327o
61109.854891 -17.519  0.041  -357   14 o  0  80.93 116.30992 -71.40390  3203.67  8721.11 2.31 2.04 -57.7 -0.398 19.51 20.92 03a61110o0258o
61109.858555  22.209  2.914     5   14 o  0   0.81 116.30992 -71.40390  3220.33  8759.70 2.34 2.08 -57.9 -0.400 19.51 20.91 03a61110o0266o
61109.865484 -21.648  1.473    -8   12 o  0   1.22 116.30992 -71.40390  3171.51  8682.54 2.42 2.16 -57.4 -0.387 19.44 20.83 03a61110o0280o
61109.875531  22.932  5.833     2   14 o  0   0.74 116.30992 -71.40390  3151.81  8799.61 2.34 2.07 -60.3 -0.397 19.42 20.73 03a61110o0302o
61111.120543  22.115  2.885     5   15 c  0   0.93 116.30992 -71.40390  3363.07  8742.16 2.81 1.97 -72.2 -0.390 19.25 21.30 04a61111o0269c
61111.123295   0.000 20.876     0   16 c  0   0.65 116.30992 -71.40390  3377.92  8780.56 2.85 1.98 -72.9 -0.383 19.26 21.26 04a61111o0275c
61111.128435 -21.471  1.234    -9   12 c  0   1.39 116.30992 -71.40390  3329.03  8706.33 2.79 1.98 -73.0 -0.384 19.27 21.31 04a61111o0286c
61111.138167 -21.943  2.100    -6   13 c  0   1.43 116.30992 -71.40390  3308.99  8823.16 2.81 2.01 -73.7 -0.381 19.21 21.32 04a61111o0307c
61112.124021 -21.068  1.262   -14   17 c  0   0.93 116.30992 -71.40390  8328.61  3259.52 2.58 2.22 -19.8 -0.373 19.06 20.83 04a61112o0280c
61112.126787  21.085  1.148    13   15 c  0   1.38 116.30992 -71.40390  8348.29  3300.04 2.58 2.33 -18.3 -0.377 19.09 20.84 04a61112o0286c
61112.132430  22.022  2.926     6   16 c  0   0.93 116.30992 -71.40390  8289.50  3218.15 2.56 2.25 -23.7 -0.369 19.08 20.83 04a61112o0298c
61112.142807 -23.735 14.333    -1   17 c  0   0.97 116.30992 -71.40390  8266.35  3333.10 2.48 2.13 -22.2 -0.382 19.14 20.86 04a61112o0320c
