sn_name,sample_name,source_file,status,fit_message,max_status,max_fit_message,ebv2_status,ebv2_fit_message,z,sample_redshift,sample_rasn,sample_decsn,sample_sntype,sample_redshift_source,max_Tmax,max_e_Tmax,max_sBV,max_e_sBV,max_st,max_e_st,ebv2_Tmax,ebv2_e_Tmax,ebv2_sBV,ebv2_e_sBV,ebv2_st,ebv2_e_st,ebv2_EBVhost,ebv2_e_EBVhost,B_Tmax,B_e_Tmax,g_Tmax,g_e_Tmax,r_Tmax,r_e_Tmax,B_Mmax,B_e_Mmax,g_Mmax,g_e_Mmax,r_Mmax,r_e_Mmax,B_Mcorr,B_kcor,g_Mcorr,g_kcor,r_Mcorr,r_kcor,EBVgal,max_rchisq,ebv2_rchisq,bands_available,max_bands_used,max_fit_attempts,ebv2_bands_used,ebv2_fit_attempts,k_version,stype,max_plot_file,ebv2_plot_file,max_fit_file,ebv2_fit_file,B_source,g_source,r_source
ASAS14mw,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS14mw_raw.txt,ok,,ok,,ok,,0.027387,,,,,,57028.803598536484,0.037314482435220384,1.1281597955179812,0.013831945343137194,1.0561609929344054,0.00586948862561885,57028.78182657877,0.05322912124065764,1.128866181644864,0.02233930903566757,1.0532046296860453,0.007919278246475545,0.0131151104293804,0.0031116937744740886,57028.7890625,,57029.0703125,,57030.4765625,,15.884552955627441,0.0035134463105350733,15.838770866394043,0.0033701008651405573,15.974615097045898,0.004199657589197159,15.911724654467026,-0.02717169883958515,15.894775115336634,-0.05600424894259028,16.057877944559376,-0.08326284751347832,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS14mw_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS14mw_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS14mw_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS14mw_ebvmodel2.snpy,B,g,r
ASAS15aj,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15aj_raw.txt,ok,,ok,,ok,,0.010913,,,,,,57034.82112482548,0.07636486694608853,0.7986454511935848,0.01051713662257913,0.8232462486090638,0.00760529216534981,57035.25279945744,0.08400356111214842,0.7915264575319604,0.0164049901881683,0.7586781098838142,0.009144216661807243,0.2274027688076014,0.009022775239726501,57034.8125,,57035.02734375,,57036.1640625,,14.938743591308594,0.006752899382263422,14.819637298583984,0.006112903356552124,14.69210147857666,0.007164699491113424,14.941322044353216,-0.00257845304462241,14.834379969121601,-0.014742670537616315,14.713433836649232,-0.02133235807257148,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15aj_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15aj_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15aj_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15aj_ebvmodel2.snpy,B,g,r
ASAS15as,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15as_raw.txt,ok,,ok,,ok,,0.02868,,,,,,57037.35640144506,0.17263059368080114,1.0986933269246646,0.020240093581886776,1.1069463229228973,0.01468559817830321,57037.224157957775,0.20563832005416635,1.1029785431657193,0.028921472477701184,1.0928494583281114,0.024987969555078978,0.09603471234049475,0.009273779222064713,57037.34765625,,57037.62109375,,57039.25,,16.344745635986328,0.005978016182780266,16.257402420043945,0.005076566711068153,16.321741104125977,0.005873195361346006,16.359084236085277,-0.014338600098948802,16.3046610421618,-0.04725862211785406,16.40518137601601,-0.08344027189003178,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15as_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15as_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15as_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15as_ebvmodel2.snpy,B,g,r
ASAS15ba,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15ba_raw.txt,ok,,ok,,ok,,0.023117,,,,,,57044.427310080675,0.5342892617836426,1.0271705424659177,0.055553572778457086,0.9613557031925416,0.003786246120082725,57044.30337072042,0.11612021554786223,1.0312085088064185,0.04209675131111658,0.9669650943784919,0.005965135150199883,0.11844837273237659,0.004436038723456171,57044.43359375,,57044.69140625,,57045.84375,,16.05742073059082,0.004576922859996557,15.987199783325195,0.003981318790465593,16.05312156677246,0.004580783192068338,16.068433704028696,-0.011012973437874718,16.027872975215857,-0.04067319189066176,16.11690579837314,-0.06378423160068,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15ba_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15ba_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15ba_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15ba_ebvmodel2.snpy,B,g,r
ASAS15be,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15be_raw.txt,ok,,ok,,ok,,0.021883,,,,,,57049.31349175085,0.030627606303751137,1.0837288254509905,0.02740982506369527,1.1275023760428045,0.006707472580163754,57049.31291398072,0.06768210957163778,1.0837476720355113,0.02212463215433953,1.0829162271125563,0.014194847648954819,0.09336913364675319,0.005512012028184572,57049.31640625,,57049.5859375,,57051.31640625,,15.68411636352539,0.0037212290335446596,15.629416465759277,0.00331329507753253,15.6909761428833,0.004646719433367252,15.696276832874323,-0.012160469348932165,15.666231218389871,-0.03681475263059462,15.757865510274485,-0.06688936739118326,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15be_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15be_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15be_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15be_ebvmodel2.snpy,B,g,r
ASAS15bm,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15bm_raw.txt,ok,,ok,,ok,,0.020786,,,,,,57053.95532822265,0.04126650005771808,1.1482142353117413,0.04134141149707255,0.9971343974613954,0.0061595011571147365,57053.92728905557,0.06534926581947599,1.1246072278316355,0.04267367695740663,0.9927565763198554,0.009518311597513348,0.2840690527711268,0.006140543511637828,57053.95703125,,57054.2265625,,57055.44921875,,16.033477783203125,0.006585460156202316,15.928567886352539,0.006032982375472784,15.779199600219727,0.007249064743518829,16.02656463748165,0.006913145721475599,15.944990290232091,-0.01642240387955223,15.830999429922304,-0.051799829702577495,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15bm_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15bm_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15bm_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15bm_ebvmodel2.snpy,B,g,r
ASAS15da,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15da_raw.txt,ok,,ok,,ok,,0.0487,,,,,,57065.58400706275,0.7732430087260019,0.8125772013261646,0.07981410791782412,0.8537813748944719,0.025872074496363025,57065.72727014266,0.33905235275513695,0.8206001600674054,0.06919906803288982,0.8473036845139166,0.013860587052369824,-0.016169663519031034,0.010714124850706599,57065.5703125,,57065.80078125,,57066.91015625,,17.63231658935547,0.06144179776310921,17.60357093811035,0.03770115226507187,17.76528549194336,0.03448858484625816,17.643506051060335,-0.011189461704864557,17.67430885959599,-0.07073792148563757,17.877352275847407,-0.1120667839040492,0.0,,,"B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15da_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15da_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15da_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15da_ebvmodel2.snpy,B,g,r
ASAS15db,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15db_raw.txt,ok,,ok,,ok,,0.01099,,,,,,57075.555348141395,0.11162915218689778,0.9173685883269987,0.015642175631449484,0.9504156041303162,0.002885641565839689,57075.54694464923,0.05760209565326402,0.9265357020878277,0.0178692002736256,0.9492995689262659,0.0039163626500352215,0.21526679027814677,0.004623491828397208,57075.55859375,,57075.81640625,,57076.953125,,14.793107032775879,0.005371277220547199,14.70412826538086,0.004350415896624327,14.638897895812988,0.0049515217542648315,14.799765338558103,-0.006658305782223515,14.721642595498245,-0.01751433011738676,14.665791307322648,-0.026893411509659716,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15db_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15db_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15db_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15db_ebvmodel2.snpy,B,g,r
ASAS15fr,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15fr_raw.txt,ok,,ok,,ok,,0.033413,,,,,,57108.675230078436,0.6229160852961799,0.8741397630032812,0.020558465085680842,0.9041345959833045,0.02011826319166559,57109.70676798532,0.1771437899631571,0.8628826898434124,0.029705532396024283,0.8745756312526037,0.010037750558846276,0.007520704989046702,0.008752795691059701,57108.671875,,57108.91796875,,57110.01953125,,16.772432327270508,0.05279843881726265,16.73065948486328,0.03066784143447876,16.924182891845703,0.029736870899796486,16.80172857124367,-0.029296243973164392,16.804602690878184,-0.07394320601490266,17.01036568354912,-0.08618279170341674,0.0,,,"Jrc2,g,i,H,B,u,V,Y,r","Jrc2,g,i,H,B,u,V,Y,r","Jrc2,g,i,H,B,u,V,Y,r","Jrc2,g,i,H,B,u,V,Y,r","Jrc2,g,i,H,B,u,V,Y,r",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15fr_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15fr_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15fr_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15fr_ebvmodel2.snpy,B,g,r
ASAS15go,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15go_raw.txt,ok,,ok,,ok,,0.01891,,,,,,57123.9424346889,0.06383812671100601,1.0780534997083977,0.023034031394018724,1.0915784024239035,0.011696450736497069,57123.951833670755,0.09497591015991488,1.0777460148518332,0.020083093998179116,1.0778820891257015,0.014761305323901925,0.4586939811597311,0.005392955575023715,57123.92578125,,57124.20703125,,57125.76171875,,16.62930679321289,0.004727094899863005,16.453046798706055,0.004416286945343018,16.14767074584961,0.00600819569081068,16.61690446107394,0.012402332138952078,16.45934516429883,-0.00629836559277655,16.18713932742306,-0.03946858157345191,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15go_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15go_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15go_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15go_ebvmodel2.snpy,B,g,r
ASAS15hf,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15hf_raw.txt,ok,,ok,,ok,,0.006173,,,,,,57137.031989176416,0.5119921928361366,0.9130406992515268,0.018804775698159835,0.9383845962146825,0.005549156653646361,57137.215317921284,0.10915992715222163,0.9069672325989051,0.020049436744948308,0.9311990445428435,0.011894767080570186,0.21307437633021445,0.010338009698992671,57137.03515625,,57137.2890625,,57138.4140625,,14.343777656555176,0.007750634104013443,14.261553764343262,0.007247110828757286,14.256759643554688,0.00851945485919714,14.349165728981411,-0.0053880724262349,14.272277083015767,-0.010723318672506046,14.273566327978491,-0.0168066844238032,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15hf_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15hf_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15hf_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15hf_ebvmodel2.snpy,B,g,r
ASAS15hg,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15hg_raw.txt,ok,,ok,,ok,,0.02975,,,,,,57132.33957654184,0.5931502012504405,0.7882962741372714,0.012312150428535321,0.8209189662003943,0.02012793606724245,57132.6537022337,0.13121902334467847,0.778127926096139,0.01685656744215434,0.8038594350962711,0.007244695278064497,0.16270589056917104,0.00545307453294118,57132.33203125,,57132.54296875,,57133.6875,,17.04327964782715,0.049071554094552994,16.943357467651367,0.027625232934951782,16.89613914489746,0.02683914452791214,17.039664178358432,0.0036154694687179187,16.980334236763042,-0.03697676911167324,16.955704833872787,-0.05956568897532403,0.0,,,"B,g,i,r,u,V,Y,Jrc2","B,g,i,r,u,V,Y,Jrc2","B,g,i,r,u,V,Y,Jrc2","B,g,i,r,u,V,Y,Jrc2","B,g,i,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15hg_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15hg_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15hg_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15hg_ebvmodel2.snpy,B,g,r
ASAS15hx,,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASAS15hx_raw.txt,ok,,ok,,ok,,0.0083,,,,,,57151.332256668415,0.024526848214243883,,,1.0442505108940603,0.004346449100490959,57151.39756102824,0.03856552877115717,,,1.0317570770137179,0.00609534357839933,0.07123150741123338,0.003844441543683286,57151.3203125,,57151.6015625,,57152.96484375,,13.309374809265137,0.004152593202888966,13.265253067016602,0.003829103894531727,13.353099822998047,0.004623055458068848,13.317072905718945,-0.007698096453807422,13.281146948384679,-0.01589388136807819,13.380489556710458,-0.02738973371241075,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15hx_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/ASAS15hx_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15hx_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/ASAS15hx_ebvmodel2.snpy,B,g,r
ASASSN-13ch,ASASSN-13ch,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-13ch_raw.txt,failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',,0.016468,16:16:34.06,-00:35:27.38,Ia,corez_zobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,
ASASSN-13cu,ASASSN-13cu,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-13cu_raw.txt,failed,'filter ID i_p1 not found',import_failed,'filter ID i_p1 not found',import_failed,'filter ID i_p1 not found',,0.02718,00:40:10.14,-10:26:25.90,Ia,corez_zobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,
ASASSN-14ba,ASASSN-14ba,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-14ba_raw.txt,failed,All weights for filter ATri are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data. | All weights for filter ATri are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter ATri are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter ATri are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,0.032646,0.032646,10:21:31.90,+08:24:21.12,Ia-91T,corez_zobs,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,"ATri,ztfg,ztfr,ztfi",,"ATri,ztfg,ztfr,ztfi",,"ATri,ztfg,ztfr,ztfi",H3,st,,,,,,,
ASASSN-14cu,ASASSN-14cu,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-14cu_raw.txt,failed,"All weights for filter ATri are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data. | Error:  to solve for EBVhost, you need to fit more than one filter",failed,All weights for filter ATri are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,"Error:  to solve for EBVhost, you need to fit more than one filter",0.024727,0.024727,12:47:02.68,-24:14:41.30,Ia,corez_zobs,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,ATri,,ATri,,ATri,H3,st,,,,,,,
ASASSN-14dd,ASASSN-14dd,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-14dd_raw.txt,failed,All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data. | All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,0.017842,0.017842,07:45:14.38,-71:24:14.04,Ibn,corez_zobs,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,"ATgr,ATri",,"ATgr,ATri",,"ATgr,ATri",H3,st,,,,,,,
ASASSN-14dz,ASASSN-14dz,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-14dz_raw.txt,failed,All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data. | All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter ATgr are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,0.02232,0.02232,15:05:54.522,+12:44:43.33,Ia,corez_zobs,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,"ATgr,ztfg,ztfr",,"ATgr,ztfg,ztfr",,"ATgr,ztfg,ztfr",H3,st,,,,,,,
ASASSN-14fa,ASASSN-14fa,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-14fa_raw.txt,failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',,0.022315,02:52:23.06,-31:49:18.00,Ia,corez_zobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,
ASASSN-14ig,ASASSN-14ig,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-14ig_raw.txt,failed,All weights for filter B are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data. | All weights for filter B are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter B are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter B are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,0.029115,0.029115,01:16:04.95,-61:37:16.70,Ia,corez_zobs,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,"B,V,g,i,r,u",,"B,V,g,i,r,u",,"B,V,g,i,r,u",H3,st,,,,,,,
ASASSN-14mg,ASASSN-14mg,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/ASASSN-14mg_raw.txt,failed,"Improper input: func input vector length N=3 must not exceed func output vector length M=2 | Error:  to solve for EBVhost, you need to fit more than one filter",failed,Improper input: func input vector length N=3 must not exceed func output vector length M=2,failed,"Error:  to solve for EBVhost, you need to fit more than one filter",0.032295,0.032295,02:53:58.10,-21:38:52.86,Ia,corez_zobs,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,ATri,,ATri,,ATri,H3,st,,,,,,,
CSP12G,CSP12G,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/CSP12G_raw.txt,ok,,ok,,ok,,0.036974,0.036974,135.509750,10.300028,,CSPII_SNooPy_raw,56245.703153381786,0.7079016857181978,,,0.9885872809447201,0.022477539419956477,56246.01435016856,0.2647198384011356,,,0.9827286281116926,0.010141348309683808,0.24962433749602309,0.00775273707668981,56245.70703125,,,,56247.17578125,,17.34861946105957,0.05697819963097572,,,17.136953353881836,0.03424576669931412,17.326932879701292,0.0216865813582796,,,17.229438551332187,-0.09248519745035122,0.0,,,"B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/CSP12G_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/CSP12G_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/CSP12G_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/CSP12G_ebvmodel2.snpy,B,,r
CSP12J,CSP12J,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/CSP12J_raw.txt,partial,Error:  Covariance Matrix is singular.  Either two or more parameters are degenerate or the model has become insensitive to one or more parameters.,failed,Error:  Covariance Matrix is singular.  Either two or more parameters are degenerate or the model has become insensitive to one or more parameters.,ok,,0.01468,0.014756,06:07:01.59,-69:21:17.10,Ia-91bg,corez_zobs,0.0,0.0,,,,,56255.39875344476,0.8287218136026776,0.6627272298405052,0.009689113475082336,0.5841752997035089,0.026603166813650606,0.14524068646468788,0.0493175184097215,,,,,,,,,,,,,,,,,,,0.0,,,"B,g,i,r,u,V",,"B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V",H3,st,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/CSP12J_ebvmodel2_plot.jpg,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/CSP12J_ebvmodel2.snpy,,,
CSP12N,CSP12N,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/CSP12N_raw.txt,ok,,ok,,ok,,0.097133,0.097314,12:38:16.19,-15:06:32.15,Ia,corez_zobs,56022.12833980807,0.0399248502398389,,,1.0979897222921287,0.011380912930152177,56022.147400447924,0.058832584508966494,,,1.0790278178248205,0.016322049785449527,-0.020480025791172255,0.006253180791189761,56022.11328125,,56022.39453125,,56023.9765625,,18.757402420043945,0.004754632245749235,18.66997718811035,0.004309728741645813,18.750633239746094,0.00602725800126791,18.766998127589705,-0.009595707545760588,18.763800437486854,-0.09382324937650179,18.961907488620387,-0.2112742488742928,0.0,,,"B,g,i,r,V,Y,Jrc2","B,g,i,r,V,Y,Jrc2","B,g,i,r,V,Y,Jrc2","B,g,i,r,V,Y,Jrc2","B,g,i,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/CSP12N_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/CSP12N_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/CSP12N_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/CSP12N_ebvmodel2.snpy,B,g,r
