file,base_name,ra_deg,dec_deg,nearest_missing_sample,nearest_missing_ra,nearest_missing_dec,sep_arcsec,within_2arcsec,within_5arcsec,within_10arcsec
2023suz_LC.csv,2023suz,339.79591,-5.00294,SN2000ey,349.85499999999996,5.905861111111111,53381.44418893217,False,False,False
ASASSN-21wl_LC.csv,ASASSN-21wl,158.71119,0.67586,SN2021cgu,165.765458,5.098169,29940.288668979843,False,False,False
ATLAS21bneb_LC.csv,ATLAS21bneb,22.49196,19.43909,SN2021abze,10.8843865335,14.3427825741,43972.206016042444,False,False,False
ATLAS21bngc_LC.csv,ATLAS21bngc,50.41608,-6.63627,SN2021adlr,47.799,-8.469561,11435.94110863307,False,False,False
ATLAS21bnkh_LC.csv,ATLAS21bnkh,11.86892,14.75288,SN2021abze,10.8843865335,14.3427825741,3734.852331373023,False,False,False
ATLAS21bnlr_LC.csv,ATLAS21bnlr,196.162,28.58447,SN2021gno,183.042875,13.249181,70542.30200964454,False,False,False
ATLAS22adz_LC.csv,ATLAS22adz,179.35885,12.69128,SN2021gno,183.042875,13.249181,13079.080050673698,False,False,False
ATLAS22aeb_LC.csv,ATLAS22aeb,175.40127,9.72611,SN2021gno,183.042875,13.249181,29788.09753079163,False,False,False
ATLAS22aev_LC.csv,ATLAS22aev,147.43867,6.29659,SN2023abqf,146.58379166666666,3.0712722222222224,12009.34469682991,False,False,False
ATLAS22afa_LC.csv,ATLAS22afa,153.97487,-2.69352,LSQ12cid,150.98766666666668,-6.243822222222223,16681.235070673778,False,False,False
ATLAS22afr_LC.csv,ATLAS22afr,121.63715,25.34387,CSS130317:082848+293031,127.1990833333333,29.508555555555557,23245.2737563792,False,False,False
ATLAS22apt_LC.csv,ATLAS22apt,94.51309,-23.62617,SN2018yu,80.63487875,-11.4871825,64549.72463091614,False,False,False
ATLAS22bfo_LC.csv,ATLAS22bfo,103.4412,45.53547,PSNJ07250042+2347030,111.25175,23.784166666666668,81550.6245752024,False,False,False
ATLAS22bgb_LC.csv,ATLAS22bgb,126.16006,54.67396,CSS130317:082848+293031,127.1990833333333,29.508555555555557,90635.58251123405,False,False,False
ATLAS22cmm_LC.csv,ATLAS22cmm,117.10321,50.67446,CSS130317:082848+293031,127.1990833333333,29.508555555555557,80935.5904215583,False,False,False
ATLAS22dlf_LC.csv,ATLAS22dlf,258.15125,40.62,SNF20080612-003,243.86829166666666,19.226638888888886,88704.59640906466,False,False,False
Gaia21ftp_LC.csv,Gaia21ftp,231.982,7.66067,ASASSN-14dz,226.477175,12.745369444444444,26743.07734572696,False,False,False
Gaia22abj_LC.csv,Gaia22abj,20.86033,49.97058,SN1995Y,17.748329166666664,33.14463888888889,61136.7408969257,False,False,False
ZTF17aabijuc_LC.csv,ZTF17aabijuc,133.46423,29.95101,CSS130317:082848+293031,127.1990833333333,29.508555555555557,19647.935482898243,False,False,False
ZTF17aabtvsy_LC.csv,ZTF17aabtvsy,158.88377,37.64973,SN2019np,157.341583,29.510639,29662.136315662778,False,False,False
ZTF17aabvong_LC.csv,ZTF17aabvong,31.28202,11.24865,SN2013ef,28.83629166666666,6.609811111111111,18827.986588230622,False,False,False
ZTF17aacldgo_LC.csv,ZTF17aacldgo,47.35146,-4.89424,SN2021adlr,47.799,-8.469561,12970.212870446121,False,False,False
ZTF17aadlxmv_LC.csv,ZTF17aadlxmv,127.44831,33.90633,CSS130317:082848+293031,127.1990833333333,29.508555555555557,15850.358262727936,False,False,False
ZTF18aaadqua_LC.csv,ZTF18aaadqua,26.79871,18.79863,SN2013ef,28.83629166666666,6.609811111111111,44456.87179702802,False,False,False
ZTF18aaajrso_LC.csv,ZTF18aaajrso,205.99941,30.93363,SN2022epu,228.691862,31.223633,69851.04747823215,False,False,False
ZTF18aaanzph_LC.csv,ZTF18aaanzph,157.74346,23.78835,iPTF14hvh,157.36662499999997,22.013,6512.273824189703,False,False,False
ZTF18aaaoaeq_LC.csv,ZTF18aaaoaeq,155.54072,10.44002,ASASSN-14ba,155.38291666666663,8.405866666666666,7344.3630216696865,False,False,False
ZTF18aaaonon_LC.csv,ZTF18aaaonon,154.77295,14.40466,LSQ14aeg,154.90329166666666,19.55563888888889,18548.948949884725,False,False,False
ZTF18aaapivw_LC.csv,ZTF18aaapivw,102.56328,27.14003,PSNJ07250042+2347030,111.25175,23.784166666666668,30705.17148180097,False,False,False
ZTF18aaaqexr_LC.csv,ZTF18aaaqexr,175.77655,15.56716,SN2021gno,183.042875,13.249181,26671.892794814747,False,False,False
ZTF18aaasvcd_LC.csv,ZTF18aaasvcd,142.22965,49.23812,CSS130317:082848+293031,127.1990833333333,29.508555555555557,82083.6720405296,False,False,False
ZTF18aabasml_LC.csv,ZTF18aabasml,166.48645,37.62508,SN2019np,157.341583,29.510639,40030.004106619854,False,False,False
ZTF18aabcgyb_LC.csv,ZTF18aabcgyb,179.76813,26.28346,SN2021gno,183.042875,13.249181,48209.45271924835,False,False,False
ZTF18aabdgik_LC.csv,ZTF18aabdgik,175.59869,10.26409,SN2021gno,183.042875,13.249181,28348.55784338538,False,False,False
ZTF18aabqgnb_LC.csv,ZTF18aabqgnb,178.1895,37.85429,SN2019np,157.341583,29.510639,69087.93500791027,False,False,False
ZTF18aabssme_LC.csv,ZTF18aabssme,155.7115,14.05481,LSQ14aeg,154.90329166666666,19.55563888888889,19997.710510715064,False,False,False
ZTF18aabstmw_LC.csv,ZTF18aabstmw,153.45113,38.76312,SN2019np,157.341583,29.510639,35258.442537455645,False,False,False
ZTF18aabsygo_LC.csv,ZTF18aabsygo,139.09217,10.23163,PS15mb,134.9172083333333,15.186777777777777,23087.16535311002,False,False,False
ZTF18aabsyqp_LC.csv,ZTF18aabsyqp,162.81849,22.47757,iPTF14hvh,157.36662499999997,22.013,18241.70200426153,False,False,False
ZTF18aabtaor_LC.csv,ZTF18aabtaor,172.09522,44.749,SN2019np,157.341583,29.510639,69065.53807174817,False,False,False
ZTF18aabtiph_LC.csv,ZTF18aabtiph,183.84629,27.62647,SN2021gno,183.042875,13.249181,51828.62192432155,False,False,False
ZTF18aabtwqb_LC.csv,ZTF18aabtwqb,112.58598,18.19066,PSNJ07250042+2347030,111.25175,23.784166666666668,20629.394403285234,False,False,False
ZTF18aabukgo_LC.csv,ZTF18aabukgo,154.92665,43.36632,SN2019np,157.341583,29.510639,50362.12625173573,False,False,False
ZTF18aabupip_LC.csv,ZTF18aabupip,155.32984,20.91047,LSQ14aeg,154.90329166666666,19.55563888888889,5085.74240577637,False,False,False
ZTF18aabvpeg_LC.csv,ZTF18aabvpeg,122.14992,20.06315,CSS130317:082848+293031,127.1990833333333,29.508555555555557,37782.609455946375,False,False,False
ZTF18aabxrjp_LC.csv,ZTF18aabxrjp,185.54328,26.99458,SN2021gno,183.042875,13.249181,50195.263052138056,False,False,False
ZTF18aabyhlc_LC.csv,ZTF18aabyhlc,226.84515,38.41655,SN2022epu,228.691862,31.223633,26461.594442120062,False,False,False
ZTF18aabzogr_LC.csv,ZTF18aabzogr,172.55365,24.16969,iPTF14hvh,157.36662499999997,22.013,50861.62152908795,False,False,False
ZTF18aaceepu_LC.csv,ZTF18aaceepu,146.99768,34.74182,SN2019np,157.341583,29.510639,36700.202256098295,False,False,False
ZTF18aadlaxo_LC.csv,ZTF18aadlaxo,120.649,50.92253,CSS130317:082848+293031,127.1990833333333,29.508555555555557,79088.72064132478,False,False,False
ZTF18aadxnul_LC.csv,ZTF18aadxnul,98.50771,43.40903,PSNJ07250042+2347030,111.25175,23.784166666666668,80102.7764998892,False,False,False
ZTF18aadzfso_LC.csv,ZTF18aadzfso,106.82365,43.31643,PSNJ07250042+2347030,111.25175,23.784166666666668,71532.12527965299,False,False,False
ZTF18aaeopbs_LC.csv,ZTF18aaeopbs,123.99609,23.19978,CSS130317:082848+293031,127.1990833333333,29.508555555555557,24947.564779094653,False,False,False
ZTF18aaeqjmc_LC.csv,ZTF18aaeqjmc,115.49427,23.17651,PSNJ07250042+2347030,111.25175,23.784166666666668,14177.586799508126,False,False,False
ZTF18aaermez_LC.csv,ZTF18aaermez,153.17871,39.3739,SN2019np,157.341583,29.510639,37584.79058042934,False,False,False
ZTF18aaezzww_LC.csv,ZTF18aaezzww,126.18019,22.74823,CSS130317:082848+293031,127.1990833333333,29.508555555555557,24558.526820915304,False,False,False
ZTF18aafaczt_LC.csv,ZTF18aafaczt,114.40444,19.672,PSNJ07250042+2347030,111.25175,23.784166666666668,18172.49065655836,False,False,False
ZTF18aafdigb_LC.csv,ZTF18aafdigb,106.75177,27.06898,PSNJ07250042+2347030,111.25175,23.784166666666668,18808.99519355633,False,False,False
ZTF18aafpfwr_LC.csv,ZTF18aafpfwr,104.34424,21.67092,PSNJ07250042+2347030,111.25175,23.784166666666668,24161.097351806595,False,False,False
ZTF18aafzers_LC.csv,ZTF18aafzers,123.02396,29.40396,CSS130317:082848+293031,127.1990833333333,29.508555555555557,13092.191203795113,False,False,False
ZTF18aagrcfl_LC.csv,ZTF18aagrcfl,236.0959,39.5581,SN2022epu,228.691862,31.223633,37014.74564466669,False,False,False
ZTF18aagrcir_LC.csv,ZTF18aagrcir,215.6922,49.31229,SN2022epu,228.691862,31.223633,74025.25128344959,False,False,False
ZTF18aagrebu_LC.csv,ZTF18aagrebu,250.91589,26.59624,SNF20080612-003,243.86829166666666,19.226638888888886,35337.712438353214,False,False,False
ZTF18aagrgao_LC.csv,ZTF18aagrgao,251.85647,25.6851,SNF20080612-003,243.86829166666666,19.226638888888886,35293.27224769526,False,False,False
ZTF18aagrtxs_LC.csv,ZTF18aagrtxs,198.60608,50.97769,SN2022epu,228.691862,31.223633,106927.46452178243,False,False,False
ZTF18aagstdc_LC.csv,ZTF18aagstdc,237.51482,42.08849,SN2022epu,228.691862,31.223633,46620.8292328782,False,False,False
ZTF18aagtcxj_LC.csv,ZTF18aagtcxj,248.04813,42.7134,SN2022epu,228.691862,31.223633,69077.13857324031,False,False,False
ZTF18aagtwyh_LC.csv,ZTF18aagtwyh,189.92466,16.53791,SN2021gno,183.042875,13.249181,26705.076797061218,False,False,False
ZTF18aaguhgb_LC.csv,ZTF18aaguhgb,219.45411,45.54929,SN2022epu,228.691862,31.223633,57692.29540426675,False,False,False
ZTF18aahatvc_LC.csv,ZTF18aahatvc,230.51906,30.04875,SN2022epu,228.691862,31.223633,7065.360733872809,False,False,False
ZTF18aahesrp_LC.csv,ZTF18aahesrp,128.93929,28.27025,CSS130317:082848+293031,127.1990833333333,29.508555555555557,7068.001438901129,False,False,False
ZTF18aahfbqp_LC.csv,ZTF18aahfbqp,156.67849,21.72392,iPTF14hvh,157.36662499999997,22.013,2523.5922142405875,False,False,False
ZTF18aahfeiy_LC.csv,ZTF18aahfeiy,154.31485,43.52339,SN2019np,157.341583,29.510639,51190.38052287615,False,False,False
ZTF18aahfgsk_LC.csv,ZTF18aahfgsk,181.24297,32.39136,SN2021gno,183.042875,13.249181,69166.47984167148,False,False,False
ZTF18aahfgyz_LC.csv,ZTF18aahfgyz,175.28328,24.81957,SN2021gno,183.042875,13.249181,49284.97656678648,False,False,False
ZTF18aahfxnn_LC.csv,ZTF18aahfxnn,176.54983,9.35503,SN2021gno,183.042875,13.249181,26864.198819537924,False,False,False
ZTF18aahfzea_LC.csv,ZTF18aahfzea,181.36106,20.2991,SN2021gno,183.042875,13.249181,26032.28023885372,False,False,False
ZTF18aahheaj_LC.csv,ZTF18aahheaj,195.11053,18.61935,SN2021gno,183.042875,13.249181,46008.3160518466,False,False,False
ZTF18aahhenr_LC.csv,ZTF18aahhenr,207.36316,26.46211,SN2022epu,228.691862,31.223633,69283.58264986884,False,False,False
ZTF18aahjafd_LC.csv,ZTF18aahjafd,198.27444,23.45934,SN2021gno,183.042875,13.249181,63627.70873955103,False,False,False
ZTF18aahjaxz_LC.csv,ZTF18aahjaxz,193.45596,29.59076,SN2021gno,183.042875,13.249181,68309.79376191336,False,False,False
ZTF18aahoymn_LC.csv,ZTF18aahoymn,140.74483,9.06964,SN2023abqf,146.58379166666666,3.0712722222222224,30046.61779376732,False,False,False
ZTF18aahpaoa_LC.csv,ZTF18aahpaoa,144.45553,12.46405,SN2023abqf,146.58379166666666,3.0712722222222224,34653.7168150523,False,False,False
ZTF18aahptcq_LC.csv,ZTF18aahptcq,162.31808,26.37309,SN2019np,157.341583,29.510639,19440.189038766912,False,False,False
ZTF18aahpzhc_LC.csv,ZTF18aahpzhc,153.23454,46.41809,SN2019np,157.341583,29.510639,61950.17888400255,False,False,False
ZTF18aahqavd_LC.csv,ZTF18aahqavd,159.51663,45.25664,SN2019np,157.341583,29.510639,57020.108933698495,False,False,False
ZTF18aahqmsr_LC.csv,ZTF18aahqmsr,159.64965,35.97116,SN2019np,157.341583,29.510639,24282.836042462706,False,False,False
ZTF18aahrdpu_LC.csv,ZTF18aahrdpu,127.80802,28.28026,CSS130317:082848+293031,127.1990833333333,29.508555555555557,4820.395107238045,False,False,False
ZTF18aahshhp_LC.csv,ZTF18aahshhp,190.20577,25.75039,SN2021gno,183.042875,13.249181,51116.7539399558,False,False,False
ZTF18aahsmrw_LC.csv,ZTF18aahsmrw,181.95223,22.59719,SN2021gno,183.042875,13.249181,33858.94877117002,False,False,False
ZTF18aahtjsc_LC.csv,ZTF18aahtjsc,169.20516,46.91102,SN2019np,157.341583,29.510639,70877.73096099946,False,False,False
ZTF18aahvkwq_LC.csv,ZTF18aahvkwq,194.57602,29.12874,SN2021gno,183.042875,13.249181,68934.83189177571,False,False,False
ZTF18aahvndq_LC.csv,ZTF18aahvndq,198.72267,27.00864,SN2021gno,183.042875,13.249181,72397.99973291533,False,False,False
ZTF18aahvpcy_LC.csv,ZTF18aahvpcy,208.40008,37.73571,SN2022epu,228.691862,31.223633,64451.960923964994,False,False,False
ZTF18aahwhbk_LC.csv,ZTF18aahwhbk,200.28185,48.69783,SN2022epu,228.691862,31.223633,99505.74709877325,False,False,False
ZTF18aaiajvb_LC.csv,ZTF18aaiajvb,246.05581,25.27207,SNF20080612-003,243.86829166666666,19.226638888888886,22950.005051541466,False,False,False
ZTF18aaialps_LC.csv,ZTF18aaialps,254.74987,34.58055,SNF20080612-003,243.86829166666666,19.226638888888886,65282.8564724025,False,False,False
ZTF18aaibcxu_LC.csv,ZTF18aaibcxu,239.74621,63.7105,SN2022epu,228.691862,31.223633,119624.37735102295,False,False,False
ZTF18aaibibr_LC.csv,ZTF18aaibibr,261.6416,34.37356,SN2004cs,267.5599208333333,14.28318888888889,74843.40990402963,False,False,False
ZTF18aaifxvz_LC.csv,ZTF18aaifxvz,170.55531,24.31715,iPTF14hvh,157.36662499999997,22.013,44413.2090465993,False,False,False
ZTF18aaigbvt_LC.csv,ZTF18aaigbvt,174.11566,17.92141,SN2021gno,183.042875,13.249181,35219.46469129205,False,False,False
ZTF18aaiiigm_LC.csv,ZTF18aaiiigm,215.47919,44.36585,SN2022epu,228.691862,31.223633,60261.17890058603,False,False,False
ZTF18aailmnv_LC.csv,ZTF18aailmnv,214.20207,58.48541,SN2022epu,228.691862,31.223633,104363.74080077997,False,False,False
ZTF18aailvrv_LC.csv,ZTF18aailvrv,219.88869,29.71136,SN2022epu,228.691862,31.223633,27844.251663267754,False,False,False
ZTF18aaimxdx_LC.csv,ZTF18aaimxdx,266.03689,39.35536,SN2004cs,267.5599208333333,14.28318888888889,90388.58264016021,False,False,False
ZTF18aairuad_LC.csv,ZTF18aairuad,177.93976,57.79949,SN2019np,157.341583,29.510639,114076.30467920126,False,False,False
ZTF18aaiscil_LC.csv,ZTF18aaiscil,185.39253,55.57444,SN2019np,157.341583,29.510639,118101.14084111046,False,False,False
ZTF18aaisqmw_LC.csv,ZTF18aaisqmw,176.35756,55.527,SN2019np,157.341583,29.510639,105598.7603822504,False,False,False
ZTF18aaisuxz_LC.csv,ZTF18aaisuxz,168.53799,29.62502,SN2019np,157.341583,29.510639,35046.74937364404,False,False,False
ZTF18aaitbcm_LC.csv,ZTF18aaitbcm,200.67066,54.35233,SN2022epu,228.691862,31.223633,109973.65423635353,False,False,False
ZTF18aaitowa_LC.csv,ZTF18aaitowa,241.14953,71.47551,SN2022epu,228.691862,31.223633,146936.97331972918,False,False,False
ZTF18aaiualk_LC.csv,ZTF18aaiualk,207.78025,26.6784,SN2022epu,228.691862,31.223633,67759.68834739961,False,False,False
ZTF18aaivnak_LC.csv,ZTF18aaivnak,220.27419,30.03559,SN2022epu,228.691862,31.223633,26417.087920603964,False,False,False
ZTF18aaiwewk_LC.csv,ZTF18aaiwewk,196.64354,54.96273,SN2022epu,228.691862,31.223633,118079.54829480236,False,False,False
ZTF18aaiwkwk_LC.csv,ZTF18aaiwkwk,239.19288,35.02473,SN2022epu,228.691862,31.223633,34466.45412643587,False,False,False
ZTF18aaiwzie_LC.csv,ZTF18aaiwzie,223.73365,29.83456,SN2022epu,228.691862,31.223633,16165.971312693266,False,False,False
ZTF18aaixjrc_LC.csv,ZTF18aaixjrc,213.37926,43.62171,SN2022epu,228.691862,31.223633,62320.26874512557,False,False,False
ZTF18aaiykoz_LC.csv,ZTF18aaiykoz,239.49795,40.03393,SN2022epu,228.691862,31.223633,44718.70233804878,False,False,False
ZTF18aaizerg_LC.csv,ZTF18aaizerg,219.69824,50.10273,SN2022epu,228.691862,31.223633,72140.14904232326,False,False,False
ZTF18aaizgoq_LC.csv,ZTF18aaizgoq,231.51662,36.32308,SN2022epu,228.691862,31.223633,20207.79632778366,False,False,False
ZTF18aaizyqk_LC.csv,ZTF18aaizyqk,227.76553,36.58205,SN2022epu,228.691862,31.223633,19487.518793098345,False,False,False
ZTF18aajdxnf_LC.csv,ZTF18aajdxnf,250.03445,29.53923,SNF20080612-003,243.86829166666666,19.226638888888886,42251.785321598414,False,False,False
ZTF18aajihhu_LC.csv,ZTF18aajihhu,165.64284,8.14859,SN2021cgu,165.765458,5.098169,10990.2639245774,False,False,False
ZTF18aajivpr_LC.csv,ZTF18aajivpr,179.19542,52.48387,SN2019np,157.341583,29.510639,100952.06697074526,False,False,False
ZTF18aajjhkq_LC.csv,ZTF18aajjhkq,176.59428,51.11875,SN2019np,157.341583,29.510639,93421.40444588751,False,False,False
ZTF18aajkcdn_LC.csv,ZTF18aajkcdn,174.02017,29.69844,SN2019np,157.341583,29.510639,52163.73347230985,False,False,False
ZTF18aajkrxi_LC.csv,ZTF18aajkrxi,180.29136,29.28907,SN2021gno,183.042875,13.249181,58469.78982519785,False,False,False
ZTF18aajnrgu_LC.csv,ZTF18aajnrgu,196.86947,21.46974,SN2021gno,183.042875,13.249181,55918.425741467465,False,False,False
ZTF18aajnuef_LC.csv,ZTF18aajnuef,206.64708,29.11017,SN2022epu,228.691862,31.223633,68918.33545857192,False,False,False
ZTF18aajnyyp_LC.csv,ZTF18aajnyyp,219.37414,43.67411,SN2022epu,228.691862,31.223633,52056.27594888197,False,False,False
ZTF18aajpjdi_LC.csv,ZTF18aajpjdi,199.5276,27.87338,SN2021gno,183.042875,13.249181,76371.18233073883,False,False,False
ZTF18aajsbbq_LC.csv,ZTF18aajsbbq,258.76364,34.82806,SNF20080612-003,243.86829166666666,19.226638888888886,73541.29080189498,False,False,False
ZTF18aajtlbf_LC.csv,ZTF18aajtlbf,261.96764,60.09552,SN2022epu,228.691862,31.223633,130725.18245867144,False,False,False
ZTF18aajvqye_LC.csv,ZTF18aajvqye,257.71933,39.61116,SNF20080612-003,243.86829166666666,19.226638888888886,85031.55146800801,False,False,False
ZTF18aajwdwz_LC.csv,ZTF18aajwdwz,124.9178,27.53046,CSS130317:082848+293031,127.1990833333333,29.508555555555557,10137.595283608267,False,False,False
ZTF18aakaljn_LC.csv,ZTF18aakaljn,145.29428,24.02245,SN2010jn,144.37479166666665,23.160777777777778,4338.7028128365555,False,False,False
ZTF18aakcsqt_LC.csv,ZTF18aakcsqt,184.51054,19.62085,SN2021gno,183.042875,13.249181,23490.43299721275,False,False,False
ZTF18aakdyym_LC.csv,ZTF18aakdyym,210.01589,61.08565,SN2022epu,228.691862,31.223633,116205.11037789671,False,False,False
ZTF18aakecej_LC.csv,ZTF18aakecej,203.77331,53.87519,SN2022epu,228.691862,31.223633,103840.53901000011,False,False,False
ZTF18aakepih_LC.csv,ZTF18aakepih,185.57825,9.03134,SN2020ftl,185.01564166666665,5.342686111111111,13430.281666754418,False,False,False
ZTF18aakglgw_LC.csv,ZTF18aakglgw,222.69964,54.40791,SN2022epu,228.691862,31.223633,84876.88467376631,False,False,False
ZTF18aakiwbs_LC.csv,ZTF18aakiwbs,229.40271,57.18503,SN2022epu,228.691862,31.223633,93477.83286236106,False,False,False
ZTF18aaklpdo_LC.csv,ZTF18aaklpdo,177.45076,25.6505,SN2021gno,183.042875,13.249181,48492.58445204623,False,False,False
ZTF18aakoylt_LC.csv,ZTF18aakoylt,179.54976,49.32051,SN2019np,157.341583,29.510639,93624.945412747,False,False,False
ZTF18aakpigz_LC.csv,ZTF18aakpigz,179.58862,55.92857,SN2019np,157.341583,29.510639,110751.07435762639,False,False,False
ZTF18aaksugk_LC.csv,ZTF18aaksugk,207.09499,14.87944,SN2021csp,216.592143243,5.85921558693,46721.4527013468,False,False,False
ZTF18aakzliv_LC.csv,ZTF18aakzliv,260.47939,29.30929,SN2004cs,267.5599208333333,14.28318888888889,59003.82127135428,False,False,False
ZTF18aalcxig_LC.csv,ZTF18aalcxig,269.95935,40.82623,SN2004cs,267.5599208333333,14.28318888888889,95851.2822116473,False,False,False
ZTF18aalurka_LC.csv,ZTF18aalurka,150.77876,-15.4728,CSP13V,153.29166666666666,-16.531666666666666,9494.534792324375,False,False,False
ZTF18aamigmk_LC.csv,ZTF18aamigmk,269.4177,50.03866,SN2022epu,228.691862,31.223633,127996.71431833199,False,False,False
ZTF18aamlhee_LC.csv,ZTF18aamlhee,240.45426,47.39072,SN2022epu,228.691862,31.223633,66617.32251504001,False,False,False
ZTF18aamlqqh_LC.csv,ZTF18aamlqqh,266.98611,34.93265,SN2004cs,267.5599208333333,14.28318888888889,74361.36022397068,False,False,False
ZTF18aamsgjq_LC.csv,ZTF18aamsgjq,196.44575,59.84315,SN2022epu,228.691862,31.223633,128704.95982936707,False,False,False
ZTF18aamtiwb_LC.csv,ZTF18aamtiwb,185.06657,56.62643,SN2019np,157.341583,29.510639,120136.19480773856,False,False,False
ZTF18aamvfeb_LC.csv,ZTF18aamvfeb,230.33028,34.29637,SN2022epu,228.691862,31.223633,12122.456174810304,False,False,False
ZTF18aamvrvi_LC.csv,ZTF18aamvrvi,217.58378,41.26562,SN2022epu,228.691862,31.223633,48362.53965958264,False,False,False
ZTF18aamxads_LC.csv,ZTF18aamxads,214.37198,63.28622,SN2022epu,228.691862,31.223633,119986.10854431636,False,False,False
ZTF18aamzgzi_LC.csv,ZTF18aamzgzi,223.56838,42.55794,SN2022epu,228.691862,31.223633,43365.53645033084,False,False,False
ZTF18aandjhu_LC.csv,ZTF18aandjhu,263.52687,25.34378,SN2004cs,267.5599208333333,14.28318888888889,42086.2147938414,False,False,False
ZTF18aangpkx_LC.csv,ZTF18aangpkx,255.33907,32.78587,SNF20080612-003,243.86829166666666,19.226638888888886,61222.58365453747,False,False,False
ZTF18aankxqv_LC.csv,ZTF18aankxqv,272.65589,33.10743,SN2004cs,267.5599208333333,14.28318888888889,69789.33414372451,False,False,False
ZTF18aanlyba_LC.csv,ZTF18aanlyba,246.65281,39.85857,SN2022epu,228.691862,31.223633,60938.42308775375,False,False,False
ZTF18aanmaam_LC.csv,ZTF18aanmaam,243.40984,41.54798,SN2022epu,228.691862,31.223633,56430.17145675328,False,False,False
ZTF18aannern_LC.csv,ZTF18aannern,238.75817,41.57806,SN2022epu,228.691862,31.223633,47258.76530930631,False,False,False
ZTF18aansqom_LC.csv,ZTF18aansqom,251.04512,39.78875,SN2022epu,228.691862,31.223633,72134.0787979312,False,False,False
ZTF18aansqov_LC.csv,ZTF18aansqov,251.15534,40.14739,SN2022epu,228.691862,31.223633,72836.69773493797,False,False,False
ZTF18aansqun_LC.csv,ZTF18aansqun,251.29205,42.71787,SN2022epu,228.691862,31.223633,76675.95787167904,False,False,False
ZTF18aanxlcr_LC.csv,ZTF18aanxlcr,253.65242,37.94574,SNF20080612-003,243.86829166666666,19.226638888888886,74034.74531329861,False,False,False
ZTF18aanygjk_LC.csv,ZTF18aanygjk,273.06393,56.61993,SN2022epu,228.691862,31.223633,142989.5498311807,False,False,False
ZTF18aaobdza_LC.csv,ZTF18aaobdza,172.64778,46.49714,SN2019np,157.341583,29.510639,74706.81519512877,False,False,False
ZTF18aaobguk_LC.csv,ZTF18aaobguk,178.04929,51.35999,SN2019np,157.341583,29.510639,96263.2646346948,False,False,False
ZTF18aaobjwr_LC.csv,ZTF18aaobjwr,174.14624,34.58946,SN2019np,157.341583,29.510639,54354.85358728272,False,False,False
ZTF18aaocqhe_LC.csv,ZTF18aaocqhe,199.85807,66.39186,SN2022epu,228.691862,31.223633,141099.98340766615,False,False,False
ZTF18aaocrmb_LC.csv,ZTF18aaocrmb,179.52505,58.98601,SN2019np,157.341583,29.510639,119289.22148938304,False,False,False
ZTF18aaodnxt_LC.csv,ZTF18aaodnxt,202.01728,34.32879,SN2022epu,228.691862,31.223633,81273.23522073773,False,False,False
ZTF18aaodrgt_LC.csv,ZTF18aaodrgt,217.25221,17.32517,ASASSN-14dz,226.477175,12.745369444444444,36051.20995578581,False,False,False
ZTF18aaoektp_LC.csv,ZTF18aaoektp,227.35635,25.47156,SN2022epu,228.691862,31.223633,21134.676911331288,False,False,False
ZTF18aaohzei_LC.csv,ZTF18aaohzei,273.90725,38.06918,SN2004cs,267.5599208333333,14.28318888888889,87990.73955638004,False,False,False
ZTF18aaommeg_LC.csv,ZTF18aaommeg,254.71484,30.18493,SNF20080612-003,243.86829166666666,19.226638888888886,52987.807603848574,False,False,False
ZTF18aaotzhu_LC.csv,ZTF18aaotzhu,223.20641,18.08028,ASASSN-14dz,226.477175,12.745369444444444,22306.791203673904,False,False,False
ZTF18aaoufjt_LC.csv,ZTF18aaoufjt,215.32179,35.50881,SN2022epu,228.691862,31.223633,43011.14505426312,False,False,False
ZTF18aaovbiy_LC.csv,ZTF18aaovbiy,231.65961,28.86627,SN2022epu,228.691862,31.223633,12550.832977160819,False,False,False
ZTF18aaoxrup_LC.csv,ZTF18aaoxrup,240.2166,56.35253,SN2022epu,228.691862,31.223633,94998.2348401722,False,False,False
ZTF18aaphzut_LC.csv,ZTF18aaphzut,187.32327,6.34114,SN2020ftl,185.01564166666665,5.342686111111111,9012.048521145483,False,False,False
ZTF18aapictz_LC.csv,ZTF18aapictz,179.90419,27.53056,SN2021gno,183.042875,13.249181,52484.67983722638,False,False,False
ZTF18aapqwyv_LC.csv,ZTF18aapqwyv,251.60543,25.42149,SNF20080612-003,243.86829166666666,19.226638888888886,34060.61084929849,False,False,False
ZTF18aapsedq_LC.csv,ZTF18aapsedq,215.39602,49.54721,SN2022epu,228.691862,31.223633,75112.95578022068,False,False,False
ZTF18aapuntm_LC.csv,ZTF18aapuntm,250.71004,43.6627,SN2022epu,228.691862,31.223633,76841.90353198281,False,False,False
ZTF18aaqcdyd_LC.csv,ZTF18aaqcdyd,160.67161,44.10328,SN2019np,157.341583,29.510639,53390.534705246355,False,False,False
ZTF18aaqcozd_LC.csv,ZTF18aaqcozd,190.56305,42.27173,SN2019np,157.341583,29.510639,106328.13693186338,False,False,False
ZTF18aaqcqkv_LC.csv,ZTF18aaqcqkv,196.51026,48.27735,SN2022epu,228.691862,31.223633,106936.30118278063,False,False,False
ZTF18aaqcqve_LC.csv,ZTF18aaqcqve,198.09795,47.45073,SN2022epu,228.691862,31.223633,102233.41940354774,False,False,False
