###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61008.038596 -21.765  2.568    -7   18 o  0   0.72 116.30992 -71.40390  2645.81  1423.37 2.53 2.28 -67.4 -0.396 19.35 20.95 03a61008o0076o
61008.039953 -21.379  1.467   -10   15 o  0   1.01 116.30992 -71.40390  2629.27  1382.60 2.60 2.31 -67.7 -0.397 19.32 20.92 03a61008o0079o
61008.043135 -21.758  2.523    -7   18 o  0   0.53 116.30992 -71.40390  2679.97  1466.42 2.53 2.28 -67.5 -0.397 19.33 20.89 03a61008o0086o
61008.048183  20.735  0.839    18   16 o  0   0.69 116.30992 -71.40390  2702.22  1351.12 2.52 2.30 -64.6 -0.396 19.29 20.84 03a61008o0097o
61010.292967  20.576  0.635    21   14 c  0   1.27 116.30992 -71.40390  7220.87  1795.08 2.78 2.58 -16.8 -0.360 19.24 21.24 04a61010o0577c
61010.294839  20.746  0.926    18   17 c  0   0.64 116.30992 -71.40390  7203.81  1757.60 2.81 2.57 -11.7 -0.355 19.28 21.27 04a61010o0581c
61010.298063 -21.372  1.511   -10   16 c  0   0.88 116.30992 -71.40390  7255.55  1832.81 2.84 2.51 -17.5 -0.343 19.21 21.24 04a61010o0588c
61010.303614  21.319  1.422    11   15 c  0   1.00 116.30992 -71.40390  7273.89  1715.70 2.90 2.74 -15.3 -0.350 19.21 21.27 04a61010o0600c
61011.018656  20.991  1.429    15   21 o  0   0.75 116.30992 -71.40390  7320.50  1826.34 2.60 2.24 -55.5 -0.408 18.98 20.08 03a61011o0399o
61011.022298 -21.255  1.586   -11   18 o  0   0.90 116.30992 -71.40390  7305.27  1788.65 2.65 2.27 -59.5 -0.397 19.00 20.13 03a61011o0407o
61011.027771 -21.881  2.810    -6   18 o  0   0.92 116.30992 -71.40390  7357.75  1865.87 2.52 2.21 -53.7 -0.413 19.09 20.24 03a61011o0419o
61011.050046  20.407  0.557    25   14 o  0   1.31 116.30992 -71.40390  7386.94  1752.12 2.47 2.18 -53.3 -0.419 19.35 20.79 03a61011o0466o
61012.281028  20.937  2.010    15   31 o  0   0.55 116.30992 -71.40390  2274.88  7299.59 2.32 1.93 -76.1 -0.389 18.61 19.38 04a61012o0555o
61012.283787 -19.999  0.731   -36   27 o  0   0.99 116.30992 -71.40390  2256.02  7259.85 2.28 1.92 -72.8 -0.387 18.65 19.39 04a61012o0561o
61012.286561  20.726  1.333    19   25 o  0   0.92 116.30992 -71.40390  2315.99  7342.31 2.34 1.94 -73.9 -0.379 18.63 19.41 04a61012o0567o
61012.291639 -25.958 168.000    -0   25 o  0   0.83 116.30992 -71.40390  2337.31  7227.99 2.33 1.94 -70.9 -0.386 18.66 19.43 04a61012o0578o
61013.273721  19.459  0.584    60   35 o  0   0.91 116.30992 -71.40390  2277.75  7300.97 2.33 1.93 -77.8 -0.391 18.26 18.81 04a61013o0529o
61013.276470 -20.151  1.000   -32   32 o  0   1.14 116.30992 -71.40390  2257.78  7260.03 2.37 1.95 -74.4 -0.381 18.24 18.81 04a61013o0535o
61013.279240  20.464  1.168    24   28 o  0   1.67 116.30992 -71.40390  2318.30  7343.31 2.34 1.95 -70.9 -0.393 18.24 18.81 04a61013o0541o
61013.302916  20.746  1.606    18   29 o  0   0.99 116.30992 -71.40390  2337.07  7227.50 2.34 1.92 -73.0 -0.390 18.31 18.88 04a61013o0590o
61014.007001 -19.880  0.778   -41   32 o  0   1.15 116.30992 -71.40390   524.29  2878.76 2.37 2.03 -70.8 -0.371 18.35 18.87 03a61014o0451o
61014.026606  19.778  0.697    44   31 o  0   0.93 116.30992 -71.40390   510.74  2833.75 2.42 2.04 -80.2 -0.372 18.51 18.98 03a61014o0493o
61014.027961  20.056  1.173    34   40 o  0   1.21 116.30992 -71.40390   562.87  2920.54 2.43 2.07 -77.9 -0.358 18.21 18.58 03a61014o0496o
61014.037763  19.887  1.134    40   46 o  0   1.24 116.30992 -71.40390   586.91  2803.38 2.44 2.06 -79.5 -0.365 17.76 17.96 03a61014o0516o
61014.048077  21.828  4.420     7   30 o  0   0.80 116.30992 -71.40390  9044.21  3304.20 2.43 1.91 -62.5 -0.402 18.46 18.91 03a61014o0538o
61014.054463  20.580  1.595    21   34 o  0   0.87 116.30992 -71.40390  9028.65  3267.29 2.30 1.90 -59.2 -0.400 18.51 18.97 03a61014o0551o
61014.057673  21.037  1.495    14   21 o  0   1.91 116.30992 -71.40390  9082.45  3342.26 2.31 1.90 -59.1 -0.411 18.51 19.01 03a61014o0558o
61014.064500 -20.137  0.724   -32   23 o  0   1.32 116.30992 -71.40390  1426.24  7318.87 2.52 2.05 -56.9 -0.405 18.72 19.26 03a61014o0572o
61016.259674  20.648  1.303    20   26 o  0   1.32 116.30992 -71.40390  6385.51  7237.48 2.33 2.02 -53.2 -0.421 18.57 19.33 04a61016o0456o
61016.261504  20.416  1.132    25   28 o  0   1.44 116.30992 -71.40390  6364.72  7199.32 2.39 2.07 -54.1 -0.427 18.51 19.37 04a61016o0460o
61016.265169 -20.398  1.252   -25   32 o  0   0.70 116.30992 -71.40390  6424.57  7275.72 2.36 2.03 -52.5 -0.417 18.54 19.37 04a61016o0468o
61016.270716 -22.412  6.600    -4   26 o  0   1.35 116.30992 -71.40390  6445.32  7159.63 2.40 2.13 -57.3 -0.428 18.55 19.38 04a61016o0480o
61016.997684  20.015  0.603    36   22 o  0   1.20 116.30992 -71.40390  6336.48  7241.14 2.62 2.26 -50.7 -0.392 18.77 19.66 03a61017o0501o
61017.000418 -20.481  0.836   -23   20 o  0   1.05 116.30992 -71.40390  6317.51  7204.08 2.55 2.15 -48.0 -0.394 18.81 19.68 03a61017o0507o
61017.005903  21.261  2.087    11   24 o  0   0.91 116.30992 -71.40390  6376.16  7282.26 2.55 2.28 -52.2 -0.402 18.79 19.66 03a61017o0519o
61017.010898 -19.868  0.556   -41   23 o  0   0.72 116.30992 -71.40390  6401.23  7167.07 2.53 2.20 -51.6 -0.400 18.80 19.59 03a61017o0530o
61018.263979  21.116  1.810    13   24 o  0   0.61 116.30992 -71.40390  3437.54  3614.16 2.16 2.13 -83.9 -0.415 18.79 19.87 04a61018o0516o
61018.266757  21.393  2.277    10   23 o  0   1.12 116.30992 -71.40390  3418.59  3574.31 2.10 2.09  58.0 -0.412 18.80 19.90 04a61018o0522o
61018.269493 -25.016 62.500    -0   22 o  0   0.93 116.30992 -71.40390  3473.70  3655.77 2.26 2.22  87.9 -0.415 18.76 19.88 04a61018o0528o
61018.274578  19.687  0.507    48   25 o  0   0.91 116.30992 -71.40390  3492.68  3540.88 2.27 2.18  54.2 -0.410 18.73 19.88 04a61018o0539o
61019.267342  24.020 21.167     1   19 o  0   0.97 116.30992 -71.40390  3437.29  3613.82 2.10 2.05  43.3 -0.410 18.89 20.08 04a61019o0521o
61019.270583  21.828  2.500     7   17 o  0   1.20 116.30992 -71.40390  3418.99  3575.36 2.14 2.07  55.7 -0.411 18.91 20.09 04a61019o0528o
61019.275844  20.378  0.802    26   21 o  0   0.88 116.30992 -71.40390  3473.08  3655.90 2.11 2.09  33.7 -0.415 18.83 20.02 04a61019o0539o
61019.280904  20.816  1.171    17   20 o  0   0.93 116.30992 -71.40390  3491.80  3540.89 2.13 2.09  88.0 -0.410 18.87 20.00 04a61019o0550o
61020.009601 -21.361  1.722   -10   18 o  0   1.05 116.30992 -71.40390  6214.65  9470.32 2.93 2.42 -45.2 -0.389 19.18 20.50 03a61020o0497o
61020.018525  22.940  7.357     2   18 o  0   0.81 116.30992 -71.40390  6196.55  9431.65 2.77 2.30 -44.8 -0.394 19.21 20.50 03a61020o0516o
61020.037195  20.296  0.610    28   17 o  0   1.08 116.30992 -71.40390  6259.12  9510.44 2.74 2.24 -46.8 -0.403 19.21 20.45 03a61020o0556o
61020.039487 -21.471  1.691    -9   16 o  0   1.13 116.30992 -71.40390  6284.57  9394.43 2.74 2.27 -44.0 -0.403 19.20 20.44 03a61020o0561o
61021.274150 -21.054  1.483   -14   20 o  0   1.31 116.30992 -71.40390  6323.20  9477.15 2.62 2.07 -69.7 -0.423 18.78 20.17 04a61021o0482o
61021.276030 -21.508  2.581    -9   23 o  0   0.75 116.30992 -71.40390  6300.90  9439.47 2.61 2.07 -68.4 -0.417 18.83 20.19 04a61021o0486o
61021.278793  20.054  0.611    34   21 o  0   0.72 116.30992 -71.40390  6366.29  9516.39 2.61 2.02 -69.8 -0.419 18.85 20.21 04a61021o0492o
61021.299511  22.342  6.227     4   26 o  0   0.60 116.30992 -71.40390  4189.37  1158.12 2.15 2.04  30.0 -0.445 18.85 20.25 04a61021o0537o
61022.272657 -20.804  1.165   -17   20 o  0   1.15 116.30992 -71.40390  8501.96  9275.10 2.26 2.01 -62.1 -0.479 19.08 20.47 04a61022o0527o
61022.275498 -19.992  0.686   -37   25 o  0   0.74 116.30992 -71.40390  8478.86  9238.06 2.35 2.14 -54.9 -0.451 19.08 20.47 04a61022o0533o
61022.278275  20.485  1.042    23   24 o  0   1.04 116.30992 -71.40390  8544.75  9312.39 2.15 1.97 -60.7 -0.465 19.06 20.46 04a61022o0539o
61022.299474  22.636  7.188     3   23 o  0   0.84 116.30992 -71.40390  8564.03  9195.98 2.28 2.12 -36.9 -0.442 19.09 20.53 04a61022o0584o
61023.040316  21.238  1.625    12   19 o  0   0.84 116.30992 -71.40390  8398.44  9334.27 2.86 2.32 -46.9 -0.406 19.25 20.64 03a61023o0559o
61023.041717  21.397  1.727    10   17 o  0   0.88 116.30992 -71.40390  8379.27  9297.31 2.86 2.34 -46.1 -0.399 19.24 20.67 03a61023o0562o
61023.044487  22.176  4.462     5   22 o  0   0.56 116.30992 -71.40390  8442.28  9373.65 2.90 2.36 -48.2 -0.408 19.21 20.69 03a61023o0568o
61023.048110  21.155  1.310    12   16 o  0   1.04 116.30992 -71.40390  8467.40  9256.56 2.82 2.27 -48.0 -0.412 19.30 20.70 03a61023o0576o
61024.292994  22.269  4.600     4   21 o  0   0.74 116.30992 -71.40390  6241.15  3235.39 2.34 2.14 -51.6 -0.444 19.05 20.49 04a61024o0572o
61024.321439  21.627  2.000     8   16 o  0   1.09 116.30992 -71.40390  6265.15  3275.39 2.37 2.21 -49.0 -0.423 19.02 20.57 04a61024o0632o
61024.346800 -21.455  2.074   -10   20 o  0   0.89 116.30992 -71.40390  6207.59  3195.20 2.25 2.19 -55.7 -0.443 18.96 20.30 04a61024o0684o
61024.355808 -20.984  1.987   -15   29 o  0   1.71 116.30992 -71.40390  6190.45  3315.68 2.32 2.28 -67.8 -0.448 18.38 19.09 04a61024o0702o
61025.226079  20.259  0.737    29   21 o  0   0.65 116.30992 -71.40390  4328.84  7325.24 2.29 1.92 -60.6 -0.433 19.03 20.34 04a61025o0428o
61025.245512 -22.417  5.125    -4   20 o  0   0.98 116.30992 -71.40390  4306.61  7285.42 2.26 1.88 -59.3 -0.436 19.05 20.40 04a61025o0468o
61025.249215  19.941  0.504    38   19 o  0   1.01 116.30992 -71.40390  4366.20  7364.85 2.23 1.91 -54.8 -0.439 19.06 20.38 04a61025o0476o
61025.253341  20.404  0.863    25   22 o  0   0.84 116.30992 -71.40390  4386.71  7249.95 2.25 1.87 -57.0 -0.441 19.03 20.38 04a61025o0485o
61025.998137  21.164  0.886    12   11 c  0   0.92 116.30992 -71.40390  4404.00  1480.13 2.58 2.33 -64.5 -0.396 19.61 21.65 03a61026o0312c
61025.999539 -22.698  4.000    -3   12 c  0   0.99 116.30992 -71.40390  4387.92  1440.19 2.53 2.28 -63.4 -0.398 19.60 21.64 03a61026o0315c
61026.003686  23.609  8.889     1   12 c  0   0.70 116.30992 -71.40390  4439.52  1522.17 2.51 2.20 -68.5 -0.397 19.63 21.62 03a61026o0324c
61026.009564  21.261  0.988    11   11 c  0   1.00 116.30992 -71.40390  4463.74  1405.38 2.45 2.21 -63.4 -0.399 19.68 21.62 03a61026o0337c
61027.246513  21.283  1.828    11   20 o  0   0.76 116.30992 -71.40390  4277.94  1520.56 2.18 2.04  34.9 -0.468 19.14 20.62 04a61027o0470o
61027.248846 -20.558  0.718   -22   16 o  0   0.91 116.30992 -71.40390  4258.58  1480.70 2.15 1.97  44.9 -0.461 19.17 20.63 04a61027o0475o
61027.253927  20.912  1.247    16   20 o  0   0.88 116.30992 -71.40390  4311.06  1561.01 2.16 1.98  32.8 -0.454 19.18 20.66 04a61027o0486o
61027.259030 -21.740  2.083    -7   15 o  0   1.30 116.30992 -71.40390  4329.36  1445.75 2.11 1.96  29.5 -0.451 19.19 20.70 04a61027o0497o
61028.263883  21.549  2.432     9   21 o  0   0.74 116.30992 -71.40390  8274.84  5410.24 2.24 2.02 -28.5 -0.458 19.13 20.58 04a61028o0504o
61028.265245  21.098  1.558    13   21 o  0   0.73 116.30992 -71.40390  8256.11  5374.10 2.22 2.03 -28.5 -0.463 19.12 20.57 04a61028o0507o
61028.281509  20.155  0.650    32   20 o  0   0.73 116.30992 -71.40390  8312.04  5449.35 2.20 2.02 -48.6 -0.466 19.14 20.65 04a61028o0540o
61028.284327  21.649  2.628     8   21 o  0   0.95 116.30992 -71.40390  8332.21  5332.37 2.18 2.00 -46.7 -0.453 19.15 20.62 04a61028o0546o
61028.981304 -21.797  2.000    -7   14 c  0   1.04 116.30992 -71.40390  8275.73  5464.54 3.44 3.19 -66.9 -0.348 19.26 21.55 03a61029o0450c
61028.984081  21.152  0.875    13   11 c  0   1.00 116.30992 -71.40390  8258.07  5427.38 2.67 2.23 -59.5 -0.385 19.58 21.55 03a61029o0456c
61028.987774 -21.029  0.793   -14   11 c  0   1.13 116.30992 -71.40390  8315.08  5503.11 2.58 2.24 -61.3 -0.384 19.59 21.54 03a61029o0464c
61028.994793  20.680  0.608    19   12 c  0   1.18 116.30992 -71.40390  8339.37  5387.87 2.67 2.28 -60.7 -0.386 19.56 21.56 03a61029o0479c
61030.295882  21.153  1.915    13   24 o  0   0.98 116.30992 -71.40390  5281.37  6978.05 2.82 2.38 -68.7 -0.428 18.88 20.53 04a61030o0570o
61030.316387 -21.346  1.722   -10   18 o  0   1.01 116.30992 -71.40390  5300.90  7021.38 2.60 2.09 -72.2 -0.420 18.98 20.48 04a61030o0613o
61030.345198  20.192  0.744    30   23 o  0   0.85 116.30992 -71.40390  5249.97  6945.18 2.59 2.14 -72.1 -0.415 18.85 20.28 04a61030o0673o
61030.355008 -21.551  2.717    -9   24 o  0   1.37 116.30992 -71.40390  5231.77  7061.85 2.47 2.04 -70.1 -0.421 18.61 19.56 04a61030o0692o
61031.979635  21.005  0.769    14   11 c  0   0.88 116.30992 -71.40390  7188.30  3475.69 2.49 2.18 -62.8 -0.410 19.59 21.69 03a61032o0446c
61031.982357  22.966  4.600     2   11 c  0   0.73 116.30992 -71.40390  7171.63  3438.69 2.48 2.18 -61.3 -0.406 19.61 21.70 03a61032o0452c
61031.985075  23.481  6.500     2   10 c  0   1.38 116.30992 -71.40390  7226.15  3516.25 2.43 2.13 -59.5 -0.409 19.66 21.71 03a61032o0458c
61031.990544  21.632  1.393     8   11 c  0   0.81 116.30992 -71.40390  7249.80  3400.87 2.41 2.09 -58.5 -0.415 19.67 21.69 03a61032o0470c
61033.243736 -20.719  0.920   -19   17 o  0   0.74 116.30992 -71.40390  7128.51  3446.67 2.20 1.96 -22.0 -0.445 19.25 20.79 04a61033o0459o
61033.247484  21.184  1.667    12   20 o  0   0.78 116.30992 -71.40390  7110.13  3410.12 2.15 2.03 -38.3 -0.448 19.28 20.81 04a61033o0467o
61033.252541 -21.130  1.387   -13   18 o  0   1.23 116.30992 -71.40390  7165.04  3486.68 2.11 2.03 -42.3 -0.442 19.24 20.83 04a61033o0478o
61033.286672  20.534  0.808    22   18 o  0   1.21 116.30992 -71.40390  3374.32  7183.35 2.29 1.97 -63.8 -0.433 19.16 20.77 04a61033o0550o
61034.208063 -20.049  0.558   -35   19 o  0   0.86 116.30992 -71.40390   218.67  7166.94 2.44 1.93 -76.2 -0.386 19.08 20.57 04a61034o0380o
61034.210882  20.899  0.990    16   16 o  0   1.17 116.30992 -71.40390   197.89  7125.33 2.35 1.96  87.4 -0.397 19.14 20.63 04a61034o0386o
61034.235954  21.742  2.609     7   19 o  0   0.96 116.30992 -71.40390   255.11  7208.65 2.32 1.96  86.6 -0.399 19.17 20.70 04a61034o0439o
61034.238759  21.292  1.887    11   21 o  0   0.84 116.30992 -71.40390  9482.70  7337.21 2.32 2.13 -12.9 -0.476 19.14 20.62 04a61034o0445o
61034.241106  21.110  1.866    13   24 o  0   0.90 116.30992 -71.40390  9462.94  7301.55 2.04 1.97 -50.9 -0.501 19.14 20.62 04a61034o0450o
61034.245279 -20.759  1.090   -18   20 o  0   1.15 116.30992 -71.40390  9522.62  7373.74 2.36 2.10 -15.9 -0.474 19.15 20.61 04a61034o0459o
61034.248666  21.158  1.607    12   20 o  0   0.94 116.30992 -71.40390 10288.56  3471.69 2.42 2.27 -30.2 -0.405 19.13 20.55 04a61034o0466o
61034.269894 -20.410  0.932   -25   23 o  0   1.27 116.30992 -71.40390  9540.74  7258.67 2.27 2.13 -13.4 -0.485 19.08 20.45 04a61034o0511o
61036.202958 -22.782  6.533    -3   18 o  0   1.32 116.30992 -71.40390   740.07  1411.90 2.63 1.86  43.5 -0.443 19.04 20.48 04a61036o0372o
61036.204309 -21.602  3.026    -8   25 o  0   1.07 116.30992 -71.40390   722.75  1370.28 2.51 1.82  43.7 -0.461 19.05 20.46 04a61036o0375o
61036.207061  20.265  0.576    28   16 o  0   1.44 116.30992 -71.40390   775.81  1456.26 2.50 1.83  43.7 -0.451 19.03 20.41 04a61036o0381o
61036.231881  23.620 14.429     1   19 o  0   1.07 116.30992 -71.40390   792.18  1340.02 2.51 1.79  41.7 -0.453 19.08 20.49 04a61036o0433o
61036.245689  20.330  0.754    27   20 o  0   1.31 116.30992 -71.40390  8987.28  1567.41 2.52 2.29 -22.9 -0.413 18.99 20.33 04a61036o0463o
61036.249204 -24.687 44.500    -0   22 o  0   1.14 116.30992 -71.40390  8970.70  1531.41 2.43 2.28 -27.3 -0.413 18.99 20.33 04a61036o0470o
61036.254468  22.305  4.842     4   21 o  0   1.67 116.30992 -71.40390  9022.96  1604.54 2.28 2.24  78.9 -0.450 19.00 20.33 04a61036o0481o
61036.267141  20.681  1.416    19   27 o  0   1.12 116.30992 -71.40390  9043.87  1488.05 2.51 2.24  74.5 -0.434 18.99 20.32 04a61036o0507o
61037.226399 -21.096  5.182   -13   69 o  0   0.77 116.30992 -71.40390  8985.98  1565.43 2.50 2.27 -24.7 -0.402 18.13 19.59 04a61037o0420o
61037.232495 -20.983  2.722   -15   40 o  0   1.02 116.30992 -71.40390  9812.53  9153.27 2.24 2.03 -30.4 -0.461 18.38 19.91 04a61037o0433o
61037.235227 -19.437  0.601   -61   37 o  0   1.17 116.30992 -71.40390  9830.60  9194.68 2.26 1.99 -70.7 -0.510 18.76 20.28 04a61037o0439o
61037.987165 -20.537  0.543   -22   12 c  0   1.09 116.30992 -71.40390  7233.07  5396.56 2.72 2.38 -58.8 -0.382 19.57 21.65 03a61038o0445c
61037.989616 -22.640  3.294    -3   10 c  0   1.61 116.30992 -71.40390  7251.43  5437.48 2.80 2.50 -56.9 -0.381 19.52 21.65 03a61038o0450c
61038.021641  20.245  0.367    29   11 c  0   1.46 116.30992 -71.40390  7201.57  5360.33 2.62 2.43 -63.7 -0.394 19.52 21.55 03a61038o0519c
61038.050191 -22.296  3.040    -4   13 c  0   0.75 116.30992 -71.40390  7181.61  5475.37 2.67 2.39 -65.8 -0.392 19.51 21.49 03a61038o0580c
61039.198842 -20.492  0.842   -23   19 o  0   0.96 116.30992 -71.40390  3284.98  5249.98 2.13 2.00 -72.3 -0.396 18.77 19.79 04a61039o0326o
61039.201584  23.922 22.500     1   22 o  0   0.97 116.30992 -71.40390  3265.34  5209.73 2.20 2.08 -60.1 -0.394 18.73 19.88 04a61039o0332o
61039.205680  20.509  0.764    23   17 o  0   1.62 116.30992 -71.40390  3322.37  5290.49 2.05 1.93 -68.2 -0.414 18.83 19.88 04a61039o0341o
61039.211656 -19.885  0.496   -40   20 o  0   0.74 116.30992 -71.40390  3341.90  5176.13 2.20 2.03 -58.6 -0.394 18.84 19.95 04a61039o0354o
61040.221580  21.566  2.930     9   25 o  0   0.92 116.30992 -71.40390  6037.21  1442.23 2.44 2.32  15.3 -0.409 18.67 19.71 04a61040o0408o
61040.223382 -22.608  8.000    -3   26 o  0   1.11 116.30992 -71.40390  6020.91  1404.29 2.45 2.35  14.6 -0.423 18.66 19.72 04a61040o0412o
61040.226595 -19.410  0.338   -62   21 o  0   1.54 116.30992 -71.40390  6071.85  1481.29 2.33 2.17  -7.4 -0.425 18.71 19.73 04a61040o0419o
61040.232090  20.444  1.153    24   28 o  0   0.73 116.30992 -71.40390  6090.23  1365.21 2.45 2.36  11.5 -0.415 18.69 19.74 04a61040o0431o
61041.090508  20.445  0.638    24   15 o  0   0.84 116.30992 -71.40390  4384.46  9104.30 2.55 2.20 -45.3 -0.390 19.27 20.59 03a61041o0420o
61041.093412 -22.360  4.654    -4   19 o  0   0.68 116.30992 -71.40390  4399.37  9144.35 2.57 2.14 -43.8 -0.387 19.26 20.44 03a61041o0426o
61041.096377 -20.627  0.992   -20   20 o  0   0.84 116.30992 -71.40390  4349.28  9064.61 2.55 2.19 -46.3 -0.385 19.14 20.19 03a61041o0432o
61041.099266  21.037  1.897    14   26 o  0   0.64 116.30992 -71.40390  4327.83  9182.15 2.69 2.32 -41.0 -0.375 18.93 19.88 03a61041o0438o
61042.240812 -24.819 77.000    -0   33 o  0   1.11 116.30992 -71.40390  7839.09  1472.60 2.36 2.26 -40.5 -0.433 18.43 19.11 04a61042o0440o
61042.243561 -19.486  0.560   -58   33 o  0   1.47 116.30992 -71.40390  7859.97  1512.22 2.39 2.38 -70.6 -0.433 18.35 19.09 04a61042o0446o
61042.248691  20.389  1.203    25   30 o  0   1.51 116.30992 -71.40390  7798.04  1429.50 2.33 2.07 -26.7 -0.439 18.45 19.13 04a61042o0457o
61042.258293 -20.403  1.311   -25   33 o  0   0.95 116.30992 -71.40390  7774.21  1544.13 2.35 2.13 -24.6 -0.426 18.47 19.15 04a61042o0478o
61043.238990 -20.542  1.903   -22   42 o  0   0.76 116.30992 -71.40390  7841.29  1473.15 2.52 2.43 -28.3 -0.419 18.18 18.79 04a61043o0438o
61043.241730  19.916  1.024    39   40 o  0   0.86 116.30992 -71.40390  7862.43  1513.08 2.50 2.41 -25.0 -0.416 18.21 18.78 04a61043o0444o
61043.247667 -20.215  0.987   -30   29 o  0   1.59 116.30992 -71.40390  7798.79  1431.03 2.48 2.13 -22.6 -0.406 18.29 18.81 04a61043o0457o
61043.283237 -20.747  2.118   -18   39 o  0   0.94 116.30992 -71.40390  7783.35  1549.67 2.37 2.10 -18.2 -0.420 18.27 18.83 04a61043o0532o
61043.948273 -21.545 20.778    -9  182 o  0   0.76 116.30992 -71.40390  4397.63  5634.98 2.75 2.41 -61.9 -0.359 16.44 16.60 03a61044o0372o
61043.950091  17.542  0.895   349  313 o  0   1.05 116.30992 -71.40390  4380.03  5595.48 2.60 2.29 -53.5 -0.370 16.06 16.76 03a61044o0376o
61043.953260 -18.992  2.325   -92  214 o  0   1.02 116.30992 -71.40390  4435.29  5676.17 2.61 2.29 -54.1 -0.360 15.99 16.15 03a61044o0383o
61043.958841 -20.006  1.219   -36   44 o  0   0.79 116.30992 -71.40390  4462.24  5562.49 2.54 2.23 -59.1 -0.361 17.79 18.29 03a61044o0395o
61045.189740 -21.713  3.128    -8   23 o  0   1.41 116.30992 -71.40390  4388.21  5686.90 2.17 1.96 -47.1 -0.446 18.56 19.36 04a61045o0341o
61045.191134 -22.089  4.206    -5   22 o  0   1.49 116.30992 -71.40390  4368.61  5647.71 2.19 1.94 -52.2 -0.433 18.55 19.34 04a61045o0344o
61045.196182 -20.495  0.964   -23   22 o  0   1.20 116.30992 -71.40390  4425.67  5726.87 2.06 1.90 -54.7 -0.418 18.54 19.37 04a61045o0355o
61045.202186  21.236  1.950    12   23 o  0   1.00 116.30992 -71.40390  4445.08  5611.78 2.12 1.90 -54.2 -0.429 18.56 19.35 04a61045o0368o
61046.196364 -20.226  0.918   -30   27 o  0   1.17 116.30992 -71.40390  7428.08  7591.56 2.19 1.94 -43.6 -0.445 18.68 19.55 04a61046o0354o
61046.199158 -23.763 24.167    -1   27 o  0   1.19 116.30992 -71.40390  7407.74  7554.35 2.25 1.99 -41.4 -0.444 18.65 19.57 04a61046o0360o
61046.204569 -21.113  2.322   -13   30 o  0   0.86 116.30992 -71.40390  7467.59  7629.72 2.46 2.12 -54.2 -0.441 18.60 19.56 04a61046o0371o
61046.214219 -21.122  2.016   -13   26 o  0   1.40 116.30992 -71.40390  7487.87  7512.95 2.28 1.99 -46.8 -0.448 18.64 19.56 04a61046o0392o
61046.950492  21.362  1.828    10   19 o  0   1.04 116.30992 -71.40390  7373.70  7618.10 2.62 2.19 -48.5 -0.402 18.99 19.97 03a61047o0379o
61046.952379 -20.204  0.591   -30   18 o  0   0.96 116.30992 -71.40390  7354.53  7581.12 2.72 2.30 -50.7 -0.400 18.94 19.96 03a61047o0383o
61046.957892  22.844  6.235     3   16 o  0   1.13 116.30992 -71.40390  7412.86  7659.01 2.63 2.12 -49.9 -0.397 19.00 19.96 03a61047o0395o
61046.962947  19.949  0.415    38   16 o  0   1.13 116.30992 -71.40390  7438.05  7543.52 2.46 2.01 -50.1 -0.402 19.06 19.97 03a61047o0406o
61048.216816 -23.922 25.750    -1   25 o  0   1.10 116.30992 -71.40390 10134.30  3483.67 2.86 2.43 -11.7 -0.373 18.70 19.80 04a61048o0389o
61048.218216 -25.456 111.000    -0   26 o  0   0.88 116.30992 -71.40390 10115.99  3447.43 2.84 2.37 -12.4 -0.377 18.69 19.78 04a61048o0392o
61048.220958  20.155  0.992    32   31 o  0   0.61 116.30992 -71.40390 10171.48  3519.43 2.90 2.45 -12.1 -0.367 18.66 19.79 04a61048o0398o
61048.234716  21.394  2.475    10   25 o  0   1.33 116.30992 -71.40390  8975.68  7009.16 2.64 2.31 -54.7 -0.434 18.72 19.84 04a61048o0427o
61048.237455 -19.677  0.615   -49   30 o  0   0.79 116.30992 -71.40390  8994.09  7048.85 2.51 2.23 -53.2 -0.452 18.72 19.84 04a61048o0433o
61048.244338 -20.965  1.625   -15   24 o  0   0.98 116.30992 -71.40390   369.83  7146.66 2.69 2.22 -85.6 -0.365 18.67 19.83 04a61048o0448o
61048.246664  21.677  4.367     8   34 o  0   0.74 116.30992 -71.40390  8938.59  6963.92 2.71 2.42 -47.6 -0.415 18.61 19.77 04a61048o0453o
61048.267114  23.627 22.000     1   28 o  0   1.06 116.30992 -71.40390  8924.53  7079.45 3.02 2.78 -44.9 -0.394 18.45 19.74 04a61048o0496o
61049.204123  19.661  0.440    50   22 o  0   1.18 116.30992 -71.40390  8971.71  7004.80 2.31 2.11 -36.6 -0.461 18.95 20.16 04a61049o0312o
61049.207028 -19.978  0.720   -37   27 o  0   1.15 116.30992 -71.40390  8992.05  7045.53 2.41 2.15 -55.1 -0.470 18.91 20.17 04a61049o0318o
61049.212712 -22.450  6.278    -4   24 o  0   0.80 116.30992 -71.40390  8936.16  6962.57 2.38 2.14 -51.5 -0.463 18.90 20.16 04a61049o0330o
61049.217132  21.542  2.947     9   26 o  0   1.15 116.30992 -71.40390 10134.90  3484.18 2.50 2.06  79.4 -0.492 18.87 20.13 04a61049o0339o
61049.219879  21.967  4.259     6   25 o  0   0.82 116.30992 -71.40390 10115.78  3449.47 2.60 2.27 -13.5 -0.395 18.95 20.17 04a61049o0345o
